record_type,cohort_count,target_time_h,metric,cohort_value,eulerian_authority_value,relative_error,gate_method,pass,cohort_inventory_relative_residual,coarse_cohort_count,fine_cohort_count,coarse_cohort_value,threshold_relative
cohort_vs_eulerian,3200,24.0,M0_m3,8.482447529805905e+20,8.396146321653034e+20,0.01027866890912875,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,M1_m2,15455821386180.256,15329968449201.367,0.008209601826378523,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,M2_m,296583.7872174097,295271.1732429785,0.004445452497155999,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,M3_dimensionless,0.0059166544969308475,0.0059167974346075285,2.4157946635944697e-05,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,Rmean_m,1.8220945466353997e-08,1.825833884012541e-08,0.0020480162022863853,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,Rmean3_m3,6.97517370563238e-24,7.04703944873918e-24,0.010198004939458341,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,Sv_m_inv,3726981.788384211,3710486.9947079215,0.004445452497156019,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,f_beta,0.024783624401849284,0.02478422313778926,2.4157946635965957e-05,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,matrix_xB,0.005348941761720569,0.005348331093445481,0.00011417922047426748,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,24.0,cumulative_dissolution_inventory_mol_m3,0.0614425993509155,0.06169019149421304,0.004013476653266091,relative_2_percent,True,0.0,,,,
PSD_WASSERSTEIN,3200,24.0,W1_number_m,1.098029208132671e-10,0.0,,,,0.0,,,,
PSD_WASSERSTEIN,3200,24.0,W1_volume_m,1.1382972477145131e-10,0.0,,,,0.0,,,,
cohort_vs_eulerian,3200,48.0,N_m0_m3,4.7554054164825604e+20,4.6424963249593326e+20,0.024320771330759616,relative_2_percent,False,0.0,,,,
cohort_vs_eulerian,3200,48.0,M0_m3,4.7554054164825604e+20,4.6424963249593326e+20,0.024320771330759616,relative_2_percent,False,0.0,,,,
cohort_vs_eulerian,3200,48.0,M1_m2,10470287916354.668,10355320211121.686,0.011102283936087878,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,M2_m,244752.47174074056,243448.02296371676,0.0053582229222629745,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,M3_dimensionless,0.005947123818576371,0.005948446146373126,0.00022229801938461629,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,Rmean_m,2.2017655697795888e-08,2.2305500072124228e-08,0.012904636676945264,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,Rmean3_m3,1.2506029029540223e-23,1.2813033613818172e-23,0.023960335509216318,relative_2_percent,False,0.0,,,,
cohort_vs_eulerian,3200,48.0,Sv_m_inv,3075650.268674616,3059258.0818950874,0.005358222922262933,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,f_beta,0.02491125399790454,0.024916792951627104,0.0002222980193845695,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,matrix_xB,0.005218751650000613,0.005213100801684433,0.0010839706599100965,relative_2_percent,True,0.0,,,,
cohort_vs_eulerian,3200,48.0,cumulative_dissolution_inventory_mol_m3,0.06545598500567906,0.06574238834870538,0.004356448711707933,relative_2_percent,True,0.0,,,,
PSD_WASSERSTEIN,3200,48.0,W1_number_m,2.901408459401559e-10,0.0,,,,0.0,,,,
PSD_WASSERSTEIN,3200,48.0,W1_volume_m,1.7482245483496183e-10,0.0,,,,0.0,,,,
cohort_quadrature_refinement,,0.0,Rmean_m,9.366781360438266e-09,,1.766200321589068e-16,relative_2_percent,True,,400,800,9.366781360438268e-09,0.02
cohort_quadrature_refinement,,0.0,M0_m3,6.554129385849397e+21,,3.1997415316942435e-16,relative_2_percent,True,,400,800,6.554129385849395e+21,0.02
cohort_quadrature_refinement,,0.0,matrix_xB,0.006220578557312323,,0.0,relative_2_percent,True,,400,800,0.006220578557312323,0.02
cohort_quadrature_refinement,,0.0,N_m0_m3,6.554129385849397e+21,,3.1997415316942435e-16,relative_2_percent,True,,400,800,6.554129385849395e+21,0.02
cohort_quadrature_refinement,,0.0,Rmean3_m3,8.715808201120708e-25,,8.429326946059478e-16,relative_2_percent,True,,400,800,8.715808201120715e-25,0.02
cohort_quadrature_refinement,,0.0,M2_m,586418.8858935871,,0.0,relative_2_percent,True,,400,800,586418.8858935871,0.02
cohort_quadrature_refinement,,0.0,M1_m2,61391096965274.836,,1.2725786614334404e-16,relative_2_percent,True,,400,800,61391096965274.83,0.02
cohort_quadrature_refinement,,0.0,Sv_m_inv,7369157.055398418,,0.0,relative_2_percent,True,,400,800,7369157.055398418,0.02
cohort_quadrature_refinement,,0.0,M3_dimensionless,0.0057124534652392405,,4.555109691132047e-16,relative_2_percent,True,,400,800,0.005712453465239243,0.02
cohort_quadrature_refinement,,0.0,cumulative_dissolution_inventory_mol_m3,0.0,,0.0,relative_2_percent,True,,400,800,0.0,0.02
cohort_quadrature_refinement,,0.0,f_beta,0.023928269120492205,,4.3498093420167715e-16,relative_2_percent,True,,400,800,0.023928269120492215,0.02
cohort_quadrature_refinement,,0.1,Rmean_m,9.358576696513834e-09,,6.049571385475937e-09,relative_2_percent,True,,400,800,9.358576753129212e-09,0.02
cohort_quadrature_refinement,,0.1,M0_m3,6.554125332718744e+21,,5.393864590989056e-09,relative_2_percent,True,,400,800,6.554125297366679e+21,0.02
cohort_quadrature_refinement,,0.1,matrix_xB,0.006113243085194518,,4.271046836107856e-10,relative_2_percent,True,,400,800,0.006113243082583523,0.02
cohort_quadrature_refinement,,0.1,N_m0_m3,6.554125332718744e+21,,5.393864590989056e-09,relative_2_percent,True,,400,800,6.554125297366679e+21,0.02
cohort_quadrature_refinement,,0.1,Rmean3_m3,8.75420948209551e-25,,5.5005445621903306e-09,relative_2_percent,True,,400,800,8.75420953024843e-25,0.02
cohort_quadrature_refinement,,0.1,M2_m,586849.9625181087,,3.807837604321298e-10,relative_2_percent,True,,400,800,586849.9627415716,0.02
cohort_quadrature_refinement,,0.1,M1_m2,61337284604812.62,,6.557067809021388e-10,relative_2_percent,True,,400,800,61337284645031.89,0.02
cohort_quadrature_refinement,,0.1,Sv_m_inv,7374574.124025342,,3.807837838251137e-10,relative_2_percent,True,,400,800,7374574.12683346,0.02
cohort_quadrature_refinement,,0.1,M3_dimensionless,0.005737618613452882,,1.0667988692135873e-10,relative_2_percent,True,,400,800,0.005737618614064971,0.02
cohort_quadrature_refinement,,0.1,cumulative_dissolution_inventory_mol_m3,4.364527130580261e-08,,0.008722162229019849,relative_2_percent,True,,400,800,4.402595244266141e-08,0.02
cohort_quadrature_refinement,,0.1,f_beta,0.024033680646831507,,1.066797656747564e-10,relative_2_percent,True,,400,800,0.024033680649395414,0.02
cohort_quadrature_refinement,,1.0,Rmean_m,9.447032190216236e-09,,0.0003176015596953309,relative_2_percent,True,,400,800,9.45003258237434e-09,0.02
cohort_quadrature_refinement,,1.0,M0_m3,5.937595498371222e+21,,8.458703897513401e-05,relative_2_percent,True,,400,800,5.937093254749382e+21,0.02
cohort_quadrature_refinement,,1.0,matrix_xB,0.006102748683262213,,0.00024535614814994697,relative_2_percent,True,,400,800,0.006101251336352161,0.02
cohort_quadrature_refinement,,1.0,N_m0_m3,5.937595498371222e+21,,8.458703897513401e-05,relative_2_percent,True,,400,800,5.937093254749382e+21,0.02
cohort_quadrature_refinement,,1.0,Rmean3_m3,9.667345594308699e-25,,0.000145750438940843,relative_2_percent,True,,400,800,9.668754614172462e-25,0.02
cohort_quadrature_refinement,,1.0,M2_m,556412.5679803,,0.00014574983229963313,relative_2_percent,True,,400,800,556493.6650187726,0.02
cohort_quadrature_refinement,,1.0,M1_m2,56092655805595.94,,0.00023298765574470876,relative_2_percent,True,,400,800,56105724701976.58,0.02
cohort_quadrature_refinement,,1.0,Sv_m_inv,6992086.543727768,,0.0001457498322996313,relative_2_percent,True,,400,800,6993105.6391689405,0.02
cohort_quadrature_refinement,,1.0,M3_dimensionless,0.005740078768196619,,6.11510713677501e-05,relative_2_percent,True,,400,800,0.00574042978016303,0.02
cohort_quadrature_refinement,,1.0,cumulative_dissolution_inventory_mol_m3,0.0066390134171952055,,0.0008146245194920679,relative_2_percent,True,,400,800,0.0066444217203100895,0.02
cohort_quadrature_refinement,,1.0,f_beta,0.02404398571892433,,6.115107136780866e-05,relative_2_percent,True,,400,800,0.024045456034410995,0.02
cohort_quadrature_refinement,,3.0,Rmean_m,1.1021715632179097e-08,,0.0008686462477719382,relative_2_percent,True,,400,800,1.1031289604106999e-08,0.02
cohort_quadrature_refinement,,3.0,M0_m3,3.7667471715742473e+21,,4.4457683863934216e-05,relative_2_percent,True,,400,800,3.766579710719298e+21,0.02
cohort_quadrature_refinement,,3.0,matrix_xB,0.005895952645973519,,0.0033126561483492515,relative_2_percent,True,,400,800,0.005876421382190459,0.02
cohort_quadrature_refinement,,3.0,N_m0_m3,3.7667471715742473e+21,,4.4457683863934216e-05,relative_2_percent,True,,400,800,3.766579710719298e+21,0.02
cohort_quadrature_refinement,,3.0,Rmean3_m3,1.5367493912662275e-24,,0.0008351219787972252,relative_2_percent,True,,400,800,1.5380327644587772e-24,0.02
cohort_quadrature_refinement,,3.0,M2_m,480413.0812082309,,0.0008960359267968863,relative_2_percent,True,,400,800,480843.5485886967,0.02
cohort_quadrature_refinement,,3.0,M1_m2,41516016183406.28,,0.0008241499459077455,relative_2_percent,True,,400,800,41550231605898.14,0.02
cohort_quadrature_refinement,,3.0,Sv_m_inv,6037048.82644886,,0.0008960359267969801,relative_2_percent,True,,400,800,6042458.239089185,0.02
cohort_quadrature_refinement,,3.0,M3_dimensionless,0.005788546422970509,,0.0007906271673443944,relative_2_percent,True,,400,800,0.0057931230050319435,0.02
cohort_quadrature_refinement,,3.0,cumulative_dissolution_inventory_mol_m3,0.030015329725211697,,6.007818163236265e-05,relative_2_percent,True,,400,800,0.030017132991642683,0.02
cohort_quadrature_refinement,,3.0,f_beta,0.024247006556490164,,0.0007906271673444022,relative_2_percent,True,,400,800,0.024266176898600503,0.02
cohort_quadrature_refinement,,6.0,Rmean_m,1.28051134820067e-08,,0.03219908685298967,relative_2_percent,False,,400,800,1.2392800520837177e-08,0.02
cohort_quadrature_refinement,,6.0,M0_m3,2.4304815577801226e+21,,0.04843117511226323,relative_2_percent,False,,400,800,2.548192635712098e+21,0.02
cohort_quadrature_refinement,,6.0,matrix_xB,0.0056936704685163035,,0.0030760492080899294,relative_2_percent,True,,400,800,0.005711184479052108,0.02
cohort_quadrature_refinement,,6.0,N_m0_m3,2.4304815577801226e+21,,0.04843117511226323,relative_2_percent,False,,400,800,2.548192635712098e+21,0.02
cohort_quadrature_refinement,,6.0,Rmean3_m3,2.4011441771516867e-24,,0.04686442739258779,relative_2_percent,False,,400,800,2.2886159302024265e-24,0.02
cohort_quadrature_refinement,,6.0,M2_m,417904.6907546148,,0.00287965061083164,relative_2_percent,True,,400,800,419108.11025261576,0.02
cohort_quadrature_refinement,,6.0,M1_m2,31122592163298.895,,0.014672648645441416,relative_2_percent,True,,400,800,31579243023046.348,0.02
cohort_quadrature_refinement,,6.0,Sv_m_inv,5251545.225501649,,0.0028796506108317173,relative_2_percent,True,,400,800,5266667.840918075,0.02
cohort_quadrature_refinement,,6.0,M3_dimensionless,0.0058359366401383025,,0.0007029515699110021,relative_2_percent,True,,400,800,0.005831834259315216,0.02
cohort_quadrature_refinement,,6.0,cumulative_dissolution_inventory_mol_m3,0.044404620434280506,,0.028545376045628464,relative_2_percent,False,,400,800,0.04313707384582057,0.02
cohort_quadrature_refinement,,6.0,f_beta,0.02444551423396532,,0.0007029515699109542,relative_2_percent,True,,400,800,0.024428330221357274,0.02
cohort_quadrature_refinement,,12.0,Rmean_m,1.511352325776992e-08,,0.0018612443637093816,relative_2_percent,True,,400,800,1.5141653217749234e-08,0.02
cohort_quadrature_refinement,,12.0,M0_m3,1.4792614573653117e+21,,0.0003472081559069444,relative_2_percent,True,,400,800,1.4797750690080277e+21,0.02
cohort_quadrature_refinement,,12.0,matrix_xB,0.0055032681708336514,,0.0005685713973200632,relative_2_percent,True,,400,800,0.0055001391699599335,0.02
cohort_quadrature_refinement,,12.0,N_m0_m3,1.4792614573653117e+21,,0.0003472081559069444,relative_2_percent,True,,400,800,1.4797750690080277e+21,0.02
cohort_quadrature_refinement,,12.0,Rmean3_m3,3.975312155186499e-24,,0.00022254623385040598,relative_2_percent,True,,400,800,3.974427464437983e-24,0.02
cohort_quadrature_refinement,,12.0,M2_m,355425.67803675734,,0.0014226530203378448,relative_2_percent,True,,400,800,355931.32545112196,0.02
cohort_quadrature_refinement,,12.0,M1_m2,22356852440213.266,,0.002209098758839388,relative_2_percent,True,,400,800,22406240935190.496,0.02
cohort_quadrature_refinement,,12.0,Sv_m_inv,4466410.796069792,,0.0014226530203378708,relative_2_percent,True,,400,800,4472764.94887889,0.02
cohort_quadrature_refinement,,12.0,M3_dimensionless,0.005880526052163219,,0.00012458465218915393,relative_2_percent,True,,400,800,0.005881258675456117,0.02
cohort_quadrature_refinement,,12.0,cumulative_dissolution_inventory_mol_m3,0.05464763081476547,,0.00010120689837749816,relative_2_percent,True,,400,800,0.05464210009754703,0.02
cohort_quadrature_refinement,,12.0,f_beta,0.024632289926292475,,0.00012458465218916,relative_2_percent,True,,400,800,0.024635358731565565,0.02
cohort_quadrature_refinement,,24.0,Rmean_m,1.8246135750739003e-08,,0.002326502614436162,relative_2_percent,True,,400,800,1.8288585433266454e-08,0.02
cohort_quadrature_refinement,,24.0,M0_m3,8.48839233037526e+20,,0.0006376054842145085,relative_2_percent,True,,400,800,8.493804575877271e+20,0.02
cohort_quadrature_refinement,,24.0,matrix_xB,0.005344942229837413,,0.00037564381023392503,relative_2_percent,True,,400,800,0.005342934435372717,0.02
cohort_quadrature_refinement,,24.0,N_m0_m3,8.48839233037526e+20,,0.0006376054842145085,relative_2_percent,True,,400,800,8.493804575877271e+20,0.02
cohort_quadrature_refinement,,24.0,Rmean3_m3,6.971391547866869e-24,,0.0005578331518135551,relative_2_percent,True,,400,800,6.967502674547196e-24,0.02
cohort_quadrature_refinement,,24.0,M2_m,296927.17851088697,,0.0018982824976311067,relative_2_percent,True,,400,800,297490.83017692517,0.02
cohort_quadrature_refinement,,24.0,M1_m2,15488035876555.877,,0.0029655914894767452,relative_2_percent,True,,400,800,15533967063940.102,0.02
cohort_quadrature_refinement,,24.0,Sv_m_inv,3731296.9706437904,,0.0018982824976310718,relative_2_percent,True,,400,800,3738380.0263766274,0.02
cohort_quadrature_refinement,,24.0,M3_dimensionless,0.0059175906546956045,,7.941665492403288e-05,relative_2_percent,True,,400,800,0.00591806060995061,0.02
cohort_quadrature_refinement,,24.0,cumulative_dissolution_inventory_mol_m3,0.06143619781945972,,9.486363282260842e-05,relative_2_percent,True,,400,800,0.06143036975854776,0.02
cohort_quadrature_refinement,,24.0,f_beta,0.024787545770324434,,7.941665492397523e-05,relative_2_percent,True,,400,800,0.024789514314293288,0.02
cohort_quadrature_refinement,,48.0,Rmean_m,2.2117253758638422e-08,,0.05076809160291663,relative_2_percent,False,,400,800,2.324010452346193e-08,0.02
cohort_quadrature_refinement,,48.0,M0_m3,4.760420978336173e+20,,0.08497020894852568,relative_2_percent,False,,400,800,4.3559270131240036e+20,0.02
cohort_quadrature_refinement,,48.0,matrix_xB,0.005215856319083729,,0.004343197794688324,relative_2_percent,True,,400,800,0.005193202823421273,0.02
cohort_quadrature_refinement,,48.0,N_m0_m3,4.760420978336173e+20,,0.08497020894852568,relative_2_percent,False,,400,800,4.3559270131240036e+20,0.02
cohort_quadrature_refinement,,48.0,Rmean3_m3,1.249427596837078e-23,,0.09383459317747181,relative_2_percent,False,,400,800,1.3666671270909915e-23,0.02
cohort_quadrature_refinement,,48.0,M2_m,245360.92444089218,,0.01277027459061448,relative_2_percent,True,,400,800,242227.59806197498,0.02
cohort_quadrature_refinement,,48.0,M1_m2,10528743877580.691,,0.038515892697026724,relative_2_percent,False,,400,800,10123219908157.316,0.02
cohort_quadrature_refinement,,48.0,Sv_m_inv,3083296.3108060285,,0.012770274590614394,relative_2_percent,True,,400,800,3043921.770272807,0.02
cohort_quadrature_refinement,,48.0,M3_dimensionless,0.005947801342895377,,0.0008912392400564222,relative_2_percent,True,,400,800,0.005953102256844226,0.02
cohort_quadrature_refinement,,48.0,cumulative_dissolution_inventory_mol_m3,0.06545058410507698,,0.006654954857422164,relative_2_percent,True,,400,800,0.06588615478768818,0.02
cohort_quadrature_refinement,,48.0,f_beta,0.0249140920051355,,0.0008912392400563291,relative_2_percent,True,,400,800,0.02493629642156085,0.02
cohort_quadrature_refinement,,0.0,Rmean_m,9.366781360438268e-09,,1.7662003215890677e-16,relative_2_percent,True,,800,1600,9.366781360438266e-09,0.02
cohort_quadrature_refinement,,0.0,M0_m3,6.554129385849396e+21,,1.599870765847122e-16,relative_2_percent,True,,800,1600,6.554129385849397e+21,0.02
cohort_quadrature_refinement,,0.0,matrix_xB,0.006220578557312323,,0.0,relative_2_percent,True,,800,1600,0.006220578557312323,0.02
cohort_quadrature_refinement,,0.0,N_m0_m3,6.554129385849396e+21,,1.599870765847122e-16,relative_2_percent,True,,800,1600,6.554129385849397e+21,0.02
cohort_quadrature_refinement,,0.0,Rmean3_m3,8.715808201120711e-25,,4.2146634730297375e-16,relative_2_percent,True,,800,1600,8.715808201120708e-25,0.02
cohort_quadrature_refinement,,0.0,M2_m,586418.8858935871,,0.0,relative_2_percent,True,,800,1600,586418.8858935871,0.02
cohort_quadrature_refinement,,0.0,M1_m2,61391096965274.836,,0.0,relative_2_percent,True,,800,1600,61391096965274.836,0.02
cohort_quadrature_refinement,,0.0,Sv_m_inv,7369157.055398418,,0.0,relative_2_percent,True,,800,1600,7369157.055398418,0.02
cohort_quadrature_refinement,,0.0,M3_dimensionless,0.005712453465239242,,3.03673979408803e-16,relative_2_percent,True,,800,1600,0.0057124534652392405,0.02
cohort_quadrature_refinement,,0.0,cumulative_dissolution_inventory_mol_m3,0.0,,0.0,relative_2_percent,True,,800,1600,0.0,0.02
cohort_quadrature_refinement,,0.0,f_beta,0.023928269120492215,,4.3498093420167695e-16,relative_2_percent,True,,800,1600,0.023928269120492205,0.02
cohort_quadrature_refinement,,0.1,Rmean_m,9.358576662846751e-09,,3.5974576356532605e-09,relative_2_percent,True,,800,1600,9.358576696513834e-09,0.02
cohort_quadrature_refinement,,0.1,M0_m3,6.554125356024713e+21,,3.555923586612603e-09,relative_2_percent,True,,800,1600,6.554125332718744e+21,0.02
cohort_quadrature_refinement,,0.1,matrix_xB,0.006113243085849799,,1.0719032568235503e-10,relative_2_percent,True,,800,1600,0.006113243085194518,0.02
cohort_quadrature_refinement,,0.1,N_m0_m3,6.554125356024713e+21,,3.555923586612603e-09,relative_2_percent,True,,800,1600,6.554125332718744e+21,0.02
cohort_quadrature_refinement,,0.1,Rmean3_m3,8.75420945073183e-25,,3.582697085888699e-09,relative_2_percent,True,,800,1600,8.75420948209551e-25,0.02
cohort_quadrature_refinement,,0.1,M2_m,586849.9624624416,,9.48573170156402e-11,relative_2_percent,True,,800,1600,586849.9625181087,0.02
cohort_quadrature_refinement,,0.1,M1_m2,61337284602265.04,,4.153392412982566e-11,relative_2_percent,True,,800,1600,61337284604812.62,0.02
cohort_quadrature_refinement,,0.1,Sv_m_inv,7374574.12332581,,9.48573038360047e-11,relative_2_percent,True,,800,1600,7374574.124025342,0.02
cohort_quadrature_refinement,,0.1,M3_dimensionless,0.005737618613299265,,2.6773599474803182e-11,relative_2_percent,True,,800,1600,0.005737618613452882,0.02
cohort_quadrature_refinement,,0.1,cumulative_dissolution_inventory_mol_m3,4.339430594723943e-08,,0.005783370723069386,relative_2_percent,True,,800,1600,4.364527130580261e-08,0.02
cohort_quadrature_refinement,,0.1,f_beta,0.02403368064618804,,2.6773590250731772e-11,relative_2_percent,True,,800,1600,0.024033680646831507,0.02
cohort_quadrature_refinement,,1.0,Rmean_m,9.445552360839111e-09,,0.0001566694376985066,relative_2_percent,True,,800,1600,9.447032190216236e-09,0.02
cohort_quadrature_refinement,,1.0,M0_m3,5.937946153954223e+21,,5.905334503041928e-05,relative_2_percent,True,,800,1600,5.937595498371222e+21,0.02
cohort_quadrature_refinement,,1.0,matrix_xB,0.006103200097920934,,7.39636013039455e-05,relative_2_percent,True,,800,1600,0.006102748683262213,0.02
cohort_quadrature_refinement,,1.0,N_m0_m3,5.937946153954223e+21,,5.905334503041928e-05,relative_2_percent,True,,800,1600,5.937595498371222e+21,0.02
cohort_quadrature_refinement,,1.0,Rmean3_m3,9.666596492064107e-25,,7.749389820990183e-05,relative_2_percent,True,,800,1600,9.667345594308699e-25,0.02
cohort_quadrature_refinement,,1.0,M2_m,556383.7075949147,,5.187137040747834e-05,relative_2_percent,True,,800,1600,556412.5679803,0.02
cohort_quadrature_refinement,,1.0,M1_m2,56087181313017.836,,9.760684081356987e-05,relative_2_percent,True,,800,1600,56092655805595.94,0.02
cohort_quadrature_refinement,,1.0,Sv_m_inv,6991723.873428943,,5.187137040741773e-05,relative_2_percent,True,,800,1600,6992086.543727768,0.02
cohort_quadrature_refinement,,1.0,M3_dimensionless,0.005739972946187945,,1.843597690548786e-05,relative_2_percent,True,,800,1600,0.005740078768196619,0.02
cohort_quadrature_refinement,,1.0,cumulative_dissolution_inventory_mol_m3,0.006635237457482941,,0.0005690768019170564,relative_2_percent,True,,800,1600,0.0066390134171952055,0.02
cohort_quadrature_refinement,,1.0,f_beta,0.024043542452730948,,1.8435976905401383e-05,relative_2_percent,True,,800,1600,0.02404398571892433,0.02
cohort_quadrature_refinement,,3.0,Rmean_m,1.090422889640158e-08,,0.010774419437974912,relative_2_percent,True,,800,1600,1.1021715632179097e-08,0.02
cohort_quadrature_refinement,,3.0,M0_m3,3.827222845552218e+21,,0.01580145092629037,relative_2_percent,True,,800,1600,3.7667471715742473e+21,0.02
cohort_quadrature_refinement,,3.0,matrix_xB,0.0058858472935009115,,0.0017168900191762673,relative_2_percent,True,,800,1600,0.005895952645973519,0.02
cohort_quadrature_refinement,,3.0,N_m0_m3,3.827222845552218e+21,,0.01580145092629037,relative_2_percent,True,,800,1600,3.7667471715742473e+21,0.02
cohort_quadrature_refinement,,3.0,Rmean3_m3,1.5130852249153555e-24,,0.015639678427364093,relative_2_percent,True,,800,1600,1.5367493912662275e-24,0.02
cohort_quadrature_refinement,,3.0,M2_m,481163.72396311257,,0.0015600568320050438,relative_2_percent,True,,800,1600,480413.0812082309,0.02
cohort_quadrature_refinement,,3.0,M1_m2,41732913945438.78,,0.005197282948323956,relative_2_percent,True,,800,1600,41516016183406.28,0.02
cohort_quadrature_refinement,,3.0,Sv_m_inv,6046481.681505687,,0.0015600568320051538,relative_2_percent,True,,800,1600,6037048.82644886,0.02
cohort_quadrature_refinement,,3.0,M3_dimensionless,0.005790914340063564,,0.0004089021100991913,relative_2_percent,True,,800,1600,0.005788546422970509,0.02
cohort_quadrature_refinement,,3.0,cumulative_dissolution_inventory_mol_m3,0.029364110353319692,,0.022177391518295488,relative_2_percent,False,,800,1600,0.030015329725211697,0.02
cohort_quadrature_refinement,,3.0,f_beta,0.024256925264415304,,0.0004089021100992724,relative_2_percent,True,,800,1600,0.024247006556490164,0.02
cohort_quadrature_refinement,,6.0,Rmean_m,1.2583933007667416e-08,,0.017576418612886672,relative_2_percent,True,,800,1600,1.28051134820067e-08,0.02
cohort_quadrature_refinement,,6.0,M0_m3,2.48881579423752e+21,,0.02343855121478318,relative_2_percent,False,,800,1600,2.4304815577801226e+21,0.02
cohort_quadrature_refinement,,6.0,matrix_xB,0.005696231607381135,,0.0004496198612277523,relative_2_percent,True,,800,1600,0.0056936704685163035,0.02
cohort_quadrature_refinement,,6.0,N_m0_m3,2.48881579423752e+21,,0.02343855121478318,relative_2_percent,False,,800,1600,2.4304815577801226e+21,0.02
cohort_quadrature_refinement,,6.0,Rmean3_m3,2.3446237991069798e-24,,0.024106373937786706,relative_2_percent,False,,800,1600,2.4011441771516867e-24,0.02
cohort_quadrature_refinement,,6.0,M2_m,418427.1209119327,,0.0012485571111626231,relative_2_percent,True,,800,1600,417904.6907546148,0.02
cohort_quadrature_refinement,,6.0,M1_m2,31319091223109.523,,0.006274098389727142,relative_2_percent,True,,800,1600,31122592163298.895,0.02
cohort_quadrature_refinement,,6.0,Sv_m_inv,5258110.276478624,,0.0012485571111626682,relative_2_percent,True,,800,1600,5251545.225501649,0.02
cohort_quadrature_refinement,,6.0,M3_dimensionless,0.005835336742762629,,0.00010280424286008296,relative_2_percent,True,,800,1600,0.0058359366401383025,0.02
cohort_quadrature_refinement,,6.0,cumulative_dissolution_inventory_mol_m3,0.043776460674714635,,0.014349258708543743,relative_2_percent,True,,800,1600,0.044404620434280506,0.02
cohort_quadrature_refinement,,6.0,f_beta,0.024443001389714225,,0.00010280424286001107,relative_2_percent,True,,800,1600,0.02444551423396532,0.02
cohort_quadrature_refinement,,12.0,Rmean_m,1.5101528094508912e-08,,0.0007943012909646165,relative_2_percent,True,,800,1600,1.511352325776992e-08,0.02
cohort_quadrature_refinement,,12.0,M0_m3,1.4789017210155148e+21,,0.00024324560901169308,relative_2_percent,True,,800,1600,1.4792614573653117e+21,0.02
cohort_quadrature_refinement,,12.0,matrix_xB,0.005507507819553616,,0.0007697944077196344,relative_2_percent,True,,800,1600,0.0055032681708336514,0.02
cohort_quadrature_refinement,,12.0,N_m0_m3,1.4789017210155148e+21,,0.00024324560901169308,relative_2_percent,True,,800,1600,1.4792614573653117e+21,0.02
cohort_quadrature_refinement,,12.0,Rmean3_m3,3.975607906342862e-24,,7.439142977127605e-05,relative_2_percent,True,,800,1600,3.975312155186499e-24,0.02
cohort_quadrature_refinement,,12.0,M2_m,355197.63647607627,,0.000642013170311257,relative_2_percent,True,,800,1600,355425.67803675734,0.02
cohort_quadrature_refinement,,12.0,M1_m2,22333675888933.38,,0.0010377401102776365,relative_2_percent,True,,800,1600,22356852440213.266,0.02
cohort_quadrature_refinement,,12.0,Sv_m_inv,4463545.141302796,,0.0006420131703113117,relative_2_percent,True,,800,1600,4466410.796069792,0.02
cohort_quadrature_refinement,,12.0,M3_dimensionless,0.005879533374773346,,0.00016883608385176774,relative_2_percent,True,,800,1600,0.005880526052163219,0.02
cohort_quadrature_refinement,,12.0,cumulative_dissolution_inventory_mol_m3,0.054651504558774454,,7.088083009343141e-05,relative_2_percent,True,,800,1600,0.05464763081476547,0.02
cohort_quadrature_refinement,,12.0,f_beta,0.024628131808965264,,0.0001688360838517772,relative_2_percent,True,,800,1600,0.024632289926292475,0.02
cohort_quadrature_refinement,,24.0,Rmean_m,1.82282075386007e-08,,0.0009835422435441605,relative_2_percent,True,,800,1600,1.8246135750739003e-08,0.02
cohort_quadrature_refinement,,24.0,M0_m3,8.484608887955164e+20,,0.0004459183057296906,relative_2_percent,True,,800,1600,8.48839233037526e+20,0.02
cohort_quadrature_refinement,,24.0,matrix_xB,0.0053468001336148,,0.0003474795636565407,relative_2_percent,True,,800,1600,0.005344942229837413,0.02
cohort_quadrature_refinement,,24.0,N_m0_m3,8.484608887955164e+20,,0.0004459183057296906,relative_2_percent,True,,800,1600,8.48839233037526e+20,0.02
cohort_quadrature_refinement,,24.0,Rmean3_m3,6.973987675940182e-24,,0.0003722587698670502,relative_2_percent,True,,800,1600,6.971391547866869e-24,0.02
