allocation_call_id,call_kind,source_file,source_line,source_expression,active_path_classification
SRC0192,CUFFT_PLAN_CREATE,main_cuda.cu,31317,"CUFFT_CHECK(cufftCreate(&plan_r2c_base));         CUFFT_CHECK(cufftCreate(&plan_c2r_base));         CUFFT_CHECK(cufftSetAutoAllocation(plan_r2c_base, 0));",CONDITIONAL_OR_NON_PF_PATH
SRC0193,CUFFT_PLAN_CREATE,main_cuda.cu,31318,"CUFFT_CHECK(cufftCreate(&plan_c2r_base));         CUFFT_CHECK(cufftSetAutoAllocation(plan_r2c_base, 0));         CUFFT_CHECK(cufftSetAutoAllocation(plan_c2r_base, 0));",CONDITIONAL_OR_NON_PF_PATH
SRC0194,CUFFT_PLAN_SIZE,main_cuda.cu,31321,"CUFFT_CHECK(cufftMakePlan3d(plan_r2c_base, P.Nx, P.Ny, P.Nz,                                     CUFFT_D2Z, &cufft_r2c_work_bytes));         CUFFT_CHECK(cufftMakePlan3d(plan_c2r_base, P.Nx, P.Ny, P.Nz,",CONDITIONAL_OR_NON_PF_PATH
SRC0195,CUFFT_PLAN_SIZE,main_cuda.cu,31323,"CUFFT_CHECK(cufftMakePlan3d(plan_c2r_base, P.Nx, P.Ny, P.Nz,                                     CUFFT_Z2D, &cufft_c2r_work_bytes));         cufft_base_shared_work_bytes =",CONDITIONAL_OR_NON_PF_PATH
SRC0196,DEVICE_ALLOC,main_cuda.cu,31328,"CUDA_CHECK(cudaMalloc(&d_cufft_base_shared_work_area,                                   cufft_base_shared_work_bytes));             CUFFT_CHECK(cufftSetWorkArea(plan_r2c_base,",CONDITIONAL_OR_NON_PF_PATH
SRC0197,CUFFT_WORKAREA_BIND,main_cuda.cu,31330,"CUFFT_CHECK(cufftSetWorkArea(plan_r2c_base,                                         d_cufft_base_shared_work_area));             CUFFT_CHECK(cufftSetWorkArea(plan_c2r_base,",CONDITIONAL_OR_NON_PF_PATH
SRC0198,CUFFT_WORKAREA_BIND,main_cuda.cu,31332,"CUFFT_CHECK(cufftSetWorkArea(plan_c2r_base,                                         d_cufft_base_shared_work_area));         }",CONDITIONAL_OR_NON_PF_PATH
SRC0199,CUFFT_PLAN_CREATE,main_cuda.cu,31340,"CUFFT_CHECK(cufftPlan3d(&plan_r2c_base, P.Nx, P.Ny, P.Nz, CUFFT_D2Z));         CUFFT_CHECK(cufftPlan3d(&plan_c2r_base, P.Nx, P.Ny, P.Nz, CUFFT_Z2D));     }",CONDITIONAL_OR_NON_PF_PATH
SRC0200,CUFFT_PLAN_CREATE,main_cuda.cu,31341,"CUFFT_CHECK(cufftPlan3d(&plan_c2r_base, P.Nx, P.Ny, P.Nz, CUFFT_Z2D));     }",CONDITIONAL_OR_NON_PF_PATH
SRC0201,CUFFT_PLAN_CREATE,main_cuda.cu,31348,"CUFFT_CHECK(cufftPlan3d(&plan_r2c_elastic, P.Nx, P.Ny, P.Nz, CUFFT_R2C));         CUFFT_CHECK(cufftPlan3d(&plan_c2r_elastic, P.Nx, P.Ny, P.Nz, CUFFT_C2R));         printf(""弹性FFT计划创建成功（float精度）\n"");",CONDITIONAL_OR_NON_PF_PATH
SRC0202,CUFFT_PLAN_CREATE,main_cuda.cu,31349,"CUFFT_CHECK(cufftPlan3d(&plan_c2r_elastic, P.Nx, P.Ny, P.Nz, CUFFT_C2R));         printf(""弹性FFT计划创建成功（float精度）\n"");     }",CONDITIONAL_OR_NON_PF_PATH
SRC0203,DEVICE_ALLOC,main_cuda.cu,31642,"CUDA_CHECK(cudaMalloc(&d_ctot_event_macro_start_r, size_r));                 if (!d_phi_event_macro_start_r)                     CUDA_CHECK(cudaMalloc(&d_phi_event_macro_start_r, size_r));",PF_LEDGER_DETAILED
SRC0204,DEVICE_ALLOC,main_cuda.cu,31644,"CUDA_CHECK(cudaMalloc(&d_phi_event_macro_start_r, size_r));             }         }",PF_LEDGER_DETAILED
SRC0205,DEVICE_ALLOC,main_cuda.cu,31649,"CUDA_CHECK(cudaMalloc(&d_Y_event_macro_start_r, size_r));         CUDA_CHECK(cudaMemcpy(d_ctot_event_macro_start_r, d_ctot_saved_r,                               size_r, cudaMemcpyDeviceToDevice));",PF_LEDGER_DETAILED
SRC0206,DEVICE_ALLOC,main_cuda.cu,39556,"CUDA_CHECK(cudaMalloc(&d_failed_face_y, size_r));                         CUDA_CHECK(cudaMalloc(&d_failed_face_z, size_r));                         double *failed_faces[3] = {",CONDITIONAL_OR_NON_PF_PATH
SRC0207,DEVICE_ALLOC,main_cuda.cu,39557,"CUDA_CHECK(cudaMalloc(&d_failed_face_z, size_r));                         double *failed_faces[3] = {                             d_ctot_fv_face_x, d_failed_face_y, d_failed_face_z};",PF_LEDGER_DETAILED
SRC0208,DEVICE_FREE,main_cuda.cu,39591,CUDA_CHECK(cudaFree(d_failed_face_y));                         CUDA_CHECK(cudaFree(d_failed_face_z));                     } else {,CONDITIONAL_OR_NON_PF_PATH
SRC0209,DEVICE_FREE,main_cuda.cu,39592,"CUDA_CHECK(cudaFree(d_failed_face_z));                     } else {                         CUDA_CHECK(cudaMemcpy(failed_face_x.data(),",CONDITIONAL_OR_NON_PF_PATH
SRC0210,CUFFT_PLAN_DESTROY,main_cuda.cu,44136,CUFFT_CHECK(cufftDestroy(plan_r2c_base));     CUFFT_CHECK(cufftDestroy(plan_c2r_base));     if (d_cufft_base_shared_work_area),CONDITIONAL_OR_NON_PF_PATH
SRC0211,CUFFT_PLAN_DESTROY,main_cuda.cu,44137,CUFFT_CHECK(cufftDestroy(plan_c2r_base));     if (d_cufft_base_shared_work_area)         CUDA_CHECK(cudaFree(d_cufft_base_shared_work_area));,CONDITIONAL_OR_NON_PF_PATH
SRC0212,DEVICE_FREE,main_cuda.cu,44139,CUDA_CHECK(cudaFree(d_cufft_base_shared_work_area));      if (P.elastic_enabled) {,CONDITIONAL_OR_NON_PF_PATH
SRC0213,CUFFT_PLAN_DESTROY,main_cuda.cu,44142,CUFFT_CHECK(cufftDestroy(plan_r2c_elastic));         CUFFT_CHECK(cufftDestroy(plan_c2r_elastic));,CONDITIONAL_OR_NON_PF_PATH
SRC0214,CUFFT_PLAN_DESTROY,main_cuda.cu,44143,CUFFT_CHECK(cufftDestroy(plan_c2r_elastic));          // 释放弹性数组,CONDITIONAL_OR_NON_PF_PATH
SRC0215,DEVICE_FREE,main_cuda.cu,44147,CUDA_CHECK(cudaFree(d_uxx_r));         CUDA_CHECK(cudaFree(d_uyy_r));         CUDA_CHECK(cudaFree(d_uzz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0216,DEVICE_FREE,main_cuda.cu,44148,CUDA_CHECK(cudaFree(d_uyy_r));         CUDA_CHECK(cudaFree(d_uzz_r));         CUDA_CHECK(cudaFree(d_uxy_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0217,DEVICE_FREE,main_cuda.cu,44149,CUDA_CHECK(cudaFree(d_uzz_r));         CUDA_CHECK(cudaFree(d_uxy_r));         CUDA_CHECK(cudaFree(d_uxz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0218,DEVICE_FREE,main_cuda.cu,44150,CUDA_CHECK(cudaFree(d_uxy_r));         CUDA_CHECK(cudaFree(d_uxz_r));         CUDA_CHECK(cudaFree(d_uyz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0219,DEVICE_FREE,main_cuda.cu,44151,CUDA_CHECK(cudaFree(d_uxz_r));         CUDA_CHECK(cudaFree(d_uyz_r));         // 应力场,CONDITIONAL_OR_NON_PF_PATH
SRC0220,DEVICE_FREE,main_cuda.cu,44152,CUDA_CHECK(cudaFree(d_uyz_r));         // 应力场         CUDA_CHECK(cudaFree(d_sigma_xx_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0221,DEVICE_FREE,main_cuda.cu,44154,CUDA_CHECK(cudaFree(d_sigma_xx_r));         CUDA_CHECK(cudaFree(d_sigma_yy_r));         CUDA_CHECK(cudaFree(d_sigma_zz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0222,DEVICE_FREE,main_cuda.cu,44155,CUDA_CHECK(cudaFree(d_sigma_yy_r));         CUDA_CHECK(cudaFree(d_sigma_zz_r));         CUDA_CHECK(cudaFree(d_sigma_xy_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0223,DEVICE_FREE,main_cuda.cu,44156,CUDA_CHECK(cudaFree(d_sigma_zz_r));         CUDA_CHECK(cudaFree(d_sigma_xy_r));         CUDA_CHECK(cudaFree(d_sigma_xz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0224,DEVICE_FREE,main_cuda.cu,44157,CUDA_CHECK(cudaFree(d_sigma_xy_r));         CUDA_CHECK(cudaFree(d_sigma_xz_r));         CUDA_CHECK(cudaFree(d_sigma_yz_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0225,DEVICE_FREE,main_cuda.cu,44158,CUDA_CHECK(cudaFree(d_sigma_xz_r));         CUDA_CHECK(cudaFree(d_sigma_yz_r));         if (d_mechanical_force_r) CUDA_CHECK(cudaFree(d_mechanical_force_r));,PF_LEDGER_DETAILED
SRC0226,DEVICE_FREE,main_cuda.cu,44159,CUDA_CHECK(cudaFree(d_sigma_yz_r));         if (d_mechanical_force_r) CUDA_CHECK(cudaFree(d_mechanical_force_r));         // 注意：不再释放perturbation数组，因为不再分配,PF_LEDGER_DETAILED
SRC0227,DEVICE_FREE,main_cuda.cu,44160,if (d_mechanical_force_r) CUDA_CHECK(cudaFree(d_mechanical_force_r));         // 注意：不再释放perturbation数组，因为不再分配         // Optimization(3): d_uxx0_k..d_uyz0_k 已移除，不再需要释放,PF_LEDGER_DETAILED
SRC0228,DEVICE_FREE,main_cuda.cu,44163,CUDA_CHECK(cudaFree(d_ux_k));         CUDA_CHECK(cudaFree(d_uy_k));         CUDA_CHECK(cudaFree(d_uz_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0229,DEVICE_FREE,main_cuda.cu,44164,CUDA_CHECK(cudaFree(d_uy_k));         CUDA_CHECK(cudaFree(d_uz_k));         CUDA_CHECK(cudaFree(d_uxx_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0230,DEVICE_FREE,main_cuda.cu,44165,CUDA_CHECK(cudaFree(d_uz_k));         CUDA_CHECK(cudaFree(d_uxx_k));         CUDA_CHECK(cudaFree(d_uyy_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0231,DEVICE_FREE,main_cuda.cu,44166,CUDA_CHECK(cudaFree(d_uxx_k));         CUDA_CHECK(cudaFree(d_uyy_k));         CUDA_CHECK(cudaFree(d_uzz_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0232,DEVICE_FREE,main_cuda.cu,44167,CUDA_CHECK(cudaFree(d_uyy_k));         CUDA_CHECK(cudaFree(d_uzz_k));         CUDA_CHECK(cudaFree(d_uxy_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0233,DEVICE_FREE,main_cuda.cu,44168,CUDA_CHECK(cudaFree(d_uzz_k));         CUDA_CHECK(cudaFree(d_uxy_k));         CUDA_CHECK(cudaFree(d_uxz_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0234,DEVICE_FREE,main_cuda.cu,44169,CUDA_CHECK(cudaFree(d_uxy_k));         CUDA_CHECK(cudaFree(d_uxz_k));         CUDA_CHECK(cudaFree(d_uyz_k));,CONDITIONAL_OR_NON_PF_PATH
SRC0235,DEVICE_FREE,main_cuda.cu,44170,CUDA_CHECK(cudaFree(d_uxz_k));         CUDA_CHECK(cudaFree(d_uyz_k));         if (ctot_candidate_runtime) {,CONDITIONAL_OR_NON_PF_PATH
SRC0236,DEVICE_FREE,main_cuda.cu,44171,CUDA_CHECK(cudaFree(d_uyz_k));         if (ctot_candidate_runtime) {             for (int c = 0; c < 3; ++c) {,CONDITIONAL_OR_NON_PF_PATH
SRC0237,DEVICE_FREE,main_cuda.cu,44174,CUDA_CHECK(cudaFree(d_mech_u_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_u_outer_prev[c]));                 CUDA_CHECK(cudaFree(d_mech_u_inner_prev[c]));,CONDITIONAL_OR_NON_PF_PATH
SRC0238,DEVICE_FREE,main_cuda.cu,44175,CUDA_CHECK(cudaFree(d_mech_u_outer_prev[c]));                 CUDA_CHECK(cudaFree(d_mech_u_inner_prev[c]));             },CONDITIONAL_OR_NON_PF_PATH
SRC0239,DEVICE_FREE,main_cuda.cu,44176,CUDA_CHECK(cudaFree(d_mech_u_inner_prev[c]));             }             for (int c = 0; c < 6; ++c) {,CONDITIONAL_OR_NON_PF_PATH
SRC0240,DEVICE_FREE,main_cuda.cu,44179,CUDA_CHECK(cudaFree(d_mech_strain_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_stress_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_stress_outer_prev[c]));,CONDITIONAL_OR_NON_PF_PATH
SRC0241,DEVICE_FREE,main_cuda.cu,44180,CUDA_CHECK(cudaFree(d_mech_stress_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_stress_outer_prev[c]));                 CUDA_CHECK(cudaFree(d_mech_eps0_accepted[c]));,CONDITIONAL_OR_NON_PF_PATH
SRC0242,DEVICE_FREE,main_cuda.cu,44181,CUDA_CHECK(cudaFree(d_mech_stress_outer_prev[c]));                 CUDA_CHECK(cudaFree(d_mech_eps0_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_eps0_trial[c]));,CONDITIONAL_OR_NON_PF_PATH
SRC0243,DEVICE_FREE,main_cuda.cu,44182,CUDA_CHECK(cudaFree(d_mech_eps0_accepted[c]));                 CUDA_CHECK(cudaFree(d_mech_eps0_trial[c]));             },CONDITIONAL_OR_NON_PF_PATH
SRC0244,DEVICE_FREE,main_cuda.cu,44183,CUDA_CHECK(cudaFree(d_mech_eps0_trial[c]));             }         },CONDITIONAL_OR_NON_PF_PATH
SRC0245,DEVICE_FREE,main_cuda.cu,44192,CUDA_CHECK(cudaFree(d_phi_r));     if (gp_buffers_enabled && d_eta_r) CUDA_CHECK(cudaFree(d_eta_r));     CUDA_CHECK(cudaFree(d_Y_r));,PF_LEDGER_DETAILED
SRC0246,DEVICE_FREE,main_cuda.cu,44193,if (gp_buffers_enabled && d_eta_r) CUDA_CHECK(cudaFree(d_eta_r));     CUDA_CHECK(cudaFree(d_Y_r));     CUDA_CHECK(cudaFree(d_xB_r));,PF_LEDGER_DETAILED
SRC0247,DEVICE_FREE,main_cuda.cu,44194,CUDA_CHECK(cudaFree(d_Y_r));     CUDA_CHECK(cudaFree(d_xB_r));     CUDA_CHECK(cudaFree(d_phi_rhs_r));,PF_LEDGER_DETAILED
SRC0248,DEVICE_FREE,main_cuda.cu,44195,CUDA_CHECK(cudaFree(d_xB_r));     CUDA_CHECK(cudaFree(d_phi_rhs_r));     if (gp_buffers_enabled && d_eta_prev_r) CUDA_CHECK(cudaFree(d_eta_prev_r));,PF_LEDGER_DETAILED
SRC0249,DEVICE_FREE,main_cuda.cu,44196,CUDA_CHECK(cudaFree(d_phi_rhs_r));     if (gp_buffers_enabled && d_eta_prev_r) CUDA_CHECK(cudaFree(d_eta_prev_r));     if (gp_buffers_enabled && d_eta_rhs_r) CUDA_CHECK(cudaFree(d_eta_rhs_r));,PF_LEDGER_DETAILED
SRC0250,DEVICE_FREE,main_cuda.cu,44197,if (gp_buffers_enabled && d_eta_prev_r) CUDA_CHECK(cudaFree(d_eta_prev_r));     if (gp_buffers_enabled && d_eta_rhs_r) CUDA_CHECK(cudaFree(d_eta_rhs_r));     // 优化：d_phi_rhs_r被d_lapY_r复用，只需要释放一次,PF_LEDGER_DETAILED
SRC0251,DEVICE_FREE,main_cuda.cu,44198,if (gp_buffers_enabled && d_eta_rhs_r) CUDA_CHECK(cudaFree(d_eta_rhs_r));     // 优化：d_phi_rhs_r被d_lapY_r复用，只需要释放一次     CUDA_CHECK(cudaFree(d_phi_n_saved));,PF_LEDGER_DETAILED
SRC0252,DEVICE_FREE,main_cuda.cu,44200,CUDA_CHECK(cudaFree(d_phi_n_saved));     if (d_Y_n_saved) CUDA_CHECK(cudaFree(d_Y_n_saved));     if (d_Y_projection_base_r) CUDA_CHECK(cudaFree(d_Y_projection_base_r));,PF_LEDGER_DETAILED
SRC0253,DEVICE_FREE,main_cuda.cu,44201,if (d_Y_n_saved) CUDA_CHECK(cudaFree(d_Y_n_saved));     if (d_Y_projection_base_r) CUDA_CHECK(cudaFree(d_Y_projection_base_r));     if (pf_q_transport_diag_fp) fclose(pf_q_transport_diag_fp);,PF_LEDGER_DETAILED
SRC0254,DEVICE_FREE,main_cuda.cu,44202,if (d_Y_projection_base_r) CUDA_CHECK(cudaFree(d_Y_projection_base_r));     if (pf_q_transport_diag_fp) fclose(pf_q_transport_diag_fp);     if (d_q_alpha_r) CUDA_CHECK(cudaFree(d_q_alpha_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0255,DEVICE_FREE,main_cuda.cu,44204,if (d_q_alpha_r) CUDA_CHECK(cudaFree(d_q_alpha_r));     if (d_pf_q_stats) CUDA_CHECK(cudaFree(d_pf_q_stats));     if (pf_conservative_diag_fp) fclose(pf_conservative_diag_fp);,CONDITIONAL_OR_NON_PF_PATH
SRC0256,DEVICE_FREE,main_cuda.cu,44205,if (d_pf_q_stats) CUDA_CHECK(cudaFree(d_pf_q_stats));     if (pf_conservative_diag_fp) fclose(pf_conservative_diag_fp);     if (d_pf_conservative_storage_r),CONDITIONAL_OR_NON_PF_PATH
SRC0257,DEVICE_FREE,main_cuda.cu,44208,CUDA_CHECK(cudaFree(d_pf_conservative_storage_r));     if (d_pf_conservative_stats) CUDA_CHECK(cudaFree(d_pf_conservative_stats));     if (d_dY_dt_prev_r) CUDA_CHECK(cudaFree(d_dY_dt_prev_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0258,DEVICE_FREE,main_cuda.cu,44209,if (d_pf_conservative_stats) CUDA_CHECK(cudaFree(d_pf_conservative_stats));     if (d_dY_dt_prev_r) CUDA_CHECK(cudaFree(d_dY_dt_prev_r));     if (d_dY_dt_picard_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0259,DEVICE_FREE,main_cuda.cu,44210,if (d_dY_dt_prev_r) CUDA_CHECK(cudaFree(d_dY_dt_prev_r));     if (d_dY_dt_picard_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_r));     if (d_dY_dt_picard_old_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_old_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0260,DEVICE_FREE,main_cuda.cu,44211,if (d_dY_dt_picard_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_r));     if (d_dY_dt_picard_old_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_old_r));     if (d_ctot_accepted_r) CUDA_CHECK(cudaFree(d_ctot_accepted_r));,PF_LEDGER_DETAILED
SRC0261,DEVICE_FREE,main_cuda.cu,44212,if (d_dY_dt_picard_old_r) CUDA_CHECK(cudaFree(d_dY_dt_picard_old_r));     if (d_ctot_accepted_r) CUDA_CHECK(cudaFree(d_ctot_accepted_r));     if (d_ctot_work_r) CUDA_CHECK(cudaFree(d_ctot_work_r));,PF_LEDGER_DETAILED
SRC0262,DEVICE_FREE,main_cuda.cu,44213,if (d_ctot_accepted_r) CUDA_CHECK(cudaFree(d_ctot_accepted_r));     if (d_ctot_work_r) CUDA_CHECK(cudaFree(d_ctot_work_r));     if (d_ctot_saved_r) CUDA_CHECK(cudaFree(d_ctot_saved_r));,PF_LEDGER_DETAILED
SRC0263,DEVICE_FREE,main_cuda.cu,44214,if (d_ctot_work_r) CUDA_CHECK(cudaFree(d_ctot_work_r));     if (d_ctot_saved_r) CUDA_CHECK(cudaFree(d_ctot_saved_r));     if (d_ctot_trial_r) CUDA_CHECK(cudaFree(d_ctot_trial_r));,PF_LEDGER_DETAILED
SRC0264,DEVICE_FREE,main_cuda.cu,44215,if (d_ctot_saved_r) CUDA_CHECK(cudaFree(d_ctot_saved_r));     if (d_ctot_trial_r) CUDA_CHECK(cudaFree(d_ctot_trial_r));     if (d_ctot_history_nm1_r),PF_LEDGER_DETAILED
SRC0265,DEVICE_FREE,main_cuda.cu,44216,if (d_ctot_trial_r) CUDA_CHECK(cudaFree(d_ctot_trial_r));     if (d_ctot_history_nm1_r)         CUDA_CHECK(cudaFree(d_ctot_history_nm1_r));,PF_LEDGER_DETAILED
SRC0266,DEVICE_FREE,main_cuda.cu,44218,CUDA_CHECK(cudaFree(d_ctot_history_nm1_r));     if (d_phi_history_nm1_r)         CUDA_CHECK(cudaFree(d_phi_history_nm1_r));,PF_LEDGER_DETAILED
SRC0267,DEVICE_FREE,main_cuda.cu,44220,CUDA_CHECK(cudaFree(d_phi_history_nm1_r));     if (d_ctot_transport_anchor_r)         CUDA_CHECK(cudaFree(d_ctot_transport_anchor_r));,PF_LEDGER_DETAILED
SRC0268,DEVICE_FREE,main_cuda.cu,44222,CUDA_CHECK(cudaFree(d_ctot_transport_anchor_r));     if (d_phi_transport_context_r)         CUDA_CHECK(cudaFree(d_phi_transport_context_r));,PF_LEDGER_DETAILED
SRC0269,DEVICE_FREE,main_cuda.cu,44224,CUDA_CHECK(cudaFree(d_phi_transport_context_r));     if (d_ctot_event_macro_start_r &&         !ctot_event_snapshot_aliases_transport_context),PF_LEDGER_DETAILED
SRC0270,DEVICE_FREE,main_cuda.cu,44227,CUDA_CHECK(cudaFree(d_ctot_event_macro_start_r));     if (d_phi_event_macro_start_r &&         !ctot_event_snapshot_aliases_transport_context),PF_LEDGER_DETAILED
SRC0271,DEVICE_FREE,main_cuda.cu,44230,CUDA_CHECK(cudaFree(d_phi_event_macro_start_r));     if (d_Y_event_macro_start_r)         CUDA_CHECK(cudaFree(d_Y_event_macro_start_r));,PF_LEDGER_DETAILED
SRC0272,DEVICE_FREE,main_cuda.cu,44232,CUDA_CHECK(cudaFree(d_Y_event_macro_start_r));     if (d_ctot_residual_r) CUDA_CHECK(cudaFree(d_ctot_residual_r));     if (d_ctot_line_base_residual_r),PF_LEDGER_DETAILED
SRC0273,DEVICE_FREE,main_cuda.cu,44233,if (d_ctot_residual_r) CUDA_CHECK(cudaFree(d_ctot_residual_r));     if (d_ctot_line_base_residual_r)         CUDA_CHECK(cudaFree(d_ctot_line_base_residual_r));,PF_LEDGER_DETAILED
SRC0274,DEVICE_FREE,main_cuda.cu,44235,CUDA_CHECK(cudaFree(d_ctot_line_base_residual_r));     if (d_ctot_q_alpha_r) CUDA_CHECK(cudaFree(d_ctot_q_alpha_r));     if (d_ctot_active_mask_r) CUDA_CHECK(cudaFree(d_ctot_active_mask_r));,PF_LEDGER_DETAILED
SRC0275,DEVICE_FREE,main_cuda.cu,44236,if (d_ctot_q_alpha_r) CUDA_CHECK(cudaFree(d_ctot_q_alpha_r));     if (d_ctot_active_mask_r) CUDA_CHECK(cudaFree(d_ctot_active_mask_r));     if (d_ctot_outer_C_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev_r));,PF_LEDGER_DETAILED
SRC0276,DEVICE_FREE,main_cuda.cu,44237,if (d_ctot_active_mask_r) CUDA_CHECK(cudaFree(d_ctot_active_mask_r));     if (d_ctot_outer_C_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev_r));     if (d_ctot_outer_phi_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev_r));,PF_LEDGER_DETAILED
SRC0277,DEVICE_FREE,main_cuda.cu,44238,if (d_ctot_outer_C_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev_r));     if (d_ctot_outer_phi_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev_r));     if (d_ctot_outer_C_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev2_r));,PF_LEDGER_DETAILED
SRC0278,DEVICE_FREE,main_cuda.cu,44239,if (d_ctot_outer_phi_prev_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev_r));     if (d_ctot_outer_C_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev2_r));     if (d_ctot_outer_phi_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev2_r));,PF_LEDGER_DETAILED
SRC0279,DEVICE_FREE,main_cuda.cu,44240,if (d_ctot_outer_C_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_C_prev2_r));     if (d_ctot_outer_phi_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev2_r));     if (d_ctot_outer_C_increment_prev_r),PF_LEDGER_DETAILED
SRC0280,DEVICE_FREE,main_cuda.cu,44241,if (d_ctot_outer_phi_prev2_r) CUDA_CHECK(cudaFree(d_ctot_outer_phi_prev2_r));     if (d_ctot_outer_C_increment_prev_r)         CUDA_CHECK(cudaFree(d_ctot_outer_C_increment_prev_r));,PF_LEDGER_DETAILED
SRC0281,DEVICE_FREE,main_cuda.cu,44243,CUDA_CHECK(cudaFree(d_ctot_outer_C_increment_prev_r));     if (d_ctot_outer_C_increment_current_r)         CUDA_CHECK(cudaFree(d_ctot_outer_C_increment_current_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0282,DEVICE_FREE,main_cuda.cu,44245,CUDA_CHECK(cudaFree(d_ctot_outer_C_increment_current_r));     if (d_ctot_outer_phi_increment_prev_r)         CUDA_CHECK(cudaFree(d_ctot_outer_phi_increment_prev_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0283,DEVICE_FREE,main_cuda.cu,44247,CUDA_CHECK(cudaFree(d_ctot_outer_phi_increment_prev_r));     if (d_ctot_outer_phi_increment_current_r)         CUDA_CHECK(cudaFree(d_ctot_outer_phi_increment_current_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0284,DEVICE_FREE,main_cuda.cu,44249,CUDA_CHECK(cudaFree(d_ctot_outer_phi_increment_current_r));     if (d_ctot_outer_phase_active_prev_r)         CUDA_CHECK(cudaFree(d_ctot_outer_phase_active_prev_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0285,DEVICE_FREE,main_cuda.cu,44251,CUDA_CHECK(cudaFree(d_ctot_outer_phase_active_prev_r));     if (d_ctot_outer_phase_active_current_r)         CUDA_CHECK(cudaFree(d_ctot_outer_phase_active_current_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0286,DEVICE_FREE,main_cuda.cu,44253,CUDA_CHECK(cudaFree(d_ctot_outer_phase_active_current_r));     if (d_ctot_outer_unaccelerated_C_r)         CUDA_CHECK(cudaFree(d_ctot_outer_unaccelerated_C_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0287,DEVICE_FREE,main_cuda.cu,44255,CUDA_CHECK(cudaFree(d_ctot_outer_unaccelerated_C_r));     if (d_ctot_outer_unaccelerated_phi_r)         CUDA_CHECK(cudaFree(d_ctot_outer_unaccelerated_phi_r));,PF_LEDGER_DETAILED
SRC0288,DEVICE_FREE,main_cuda.cu,44257,CUDA_CHECK(cudaFree(d_ctot_outer_unaccelerated_phi_r));     if (d_ctot_outer_previous_candidate_C_r)         CUDA_CHECK(cudaFree(d_ctot_outer_previous_candidate_C_r));,PF_LEDGER_DETAILED
SRC0289,DEVICE_FREE,main_cuda.cu,44259,CUDA_CHECK(cudaFree(d_ctot_outer_previous_candidate_C_r));     if (d_ctot_outer_previous_candidate_phi_r)         CUDA_CHECK(cudaFree(d_ctot_outer_previous_candidate_phi_r));,CONDITIONAL_OR_NON_PF_PATH
SRC0290,DEVICE_FREE,main_cuda.cu,44261,CUDA_CHECK(cudaFree(d_ctot_outer_previous_candidate_phi_r));     if (d_ctot_outer_C_residual_prev2_r)         CUDA_CHECK(cudaFree(d_ctot_outer_C_residual_prev2_r));,CONDITIONAL_OR_NON_PF_PATH
