branch,host_mode,matrix_xAg,number_density_m-3,small_radius_nm,large_length_nm,large_AR,large_radius_definition,kappa_300K_W_mK,identity
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,70.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2307890826448378,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,70.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0689103351902958,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,70.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.312579519257083,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,70.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0689103351902958,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,70.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3254936706415483,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.056913551655279,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.223500286754585,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.056913551655279,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3110440277502424,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.056913551655279,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,72.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.325128282692423,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0451165374901983,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2160438509503826,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0451165374901983,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3094225940970152,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0451165374901983,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,74.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3247397481961016,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.033522571371338,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.208439628428325,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.033522571371338,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3077139624607295,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.033522571371338,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,76.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3243274165881744,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0221317673232124,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.20070755818502,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0221317673232124,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3059170266736935,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0221317673232124,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,78.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323890646495925,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0109417511180165,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1928674060071303,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0109417511180165,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.304030836716043,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.0109417511180165,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,80.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.323428806284049,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9999482510011004,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.184938524431715,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9999482510011004,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3020546048512602,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9999482510011004,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,82.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3229412746184903,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9891456013393074,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1769396370676155,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9891456013393074,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.299987711343887,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9891456013393074,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,84.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3224274410479127,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9785271628213241,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.168888651341986,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9785271628213241,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2978297096841644,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9785271628213241,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,86.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.321886706602235,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.968085665984027,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1608025023287225,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.968085665984027,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2955803312445613,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.968085665984027,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,88.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3213184844075267,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9578134865216266,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1526970289217453,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9578134865216266,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.293239489294528,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9578134865216266,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,90.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3207222003164163,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.947702861452403,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1445868823180487,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.947702861452403,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2908072823023846,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.947702861452403,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,92.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.320097293553071,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9377460551090524,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1364854656375845,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9377460551090524,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2882839964570847,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9377460551090524,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,94.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3194432173716537,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.927935483352117,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1284049025728047,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.927935483352117,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2856701073477024,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.927935483352117,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,96.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3187594397270437,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9182638035835764,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.12035603225251,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9182638035835764,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2829662807448696,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9182638035835764,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,98.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3180454439564793,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9087239772034008,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.1123484270256405,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9087239772034008,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,5.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.2801733724360203,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,10.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,1.9087239772034008,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.0,100.0,10.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.3173007294706434,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.25,10.0,2.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.32799847580196,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.25,10.0,2.0,PROLATE_SPHEROID_VOLUME_EQUIVALENT,2.328726701826881,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
T-B,HOST_YU_COMMON_WITH_TAILORING_MATRIX_UPDATED,0.0078,3.61e+21,3.25,10.0,5.0,SPHERICAL_RADIUS_ASSUMPTION_L_OVER_2,2.32799847580196,SINGLE_APT_RECONSTRUCTION_COUNT_FRACTION_DIAGNOSTIC
