scenario,parameter_set,time_h,population,radius_left_m,radius_right_m,number_density_per_m4
effective_cnt,36,0.0,g,1.2745606273192643e-09,1.3195079107728923e-09,0.0
effective_cnt,36,0.0,g,1.3195079107728923e-09,1.3660402567543944e-09,0.0
effective_cnt,36,0.0,g,1.3660402567543944e-09,1.4142135623730951e-09,0.0
effective_cnt,36,0.0,g,1.4142135623730951e-09,1.4640856959456267e-09,0.0
effective_cnt,36,0.0,g,1.4640856959456267e-09,1.5157165665104007e-09,0.0
effective_cnt,36,0.0,g,1.5157165665104007e-09,1.569168195793499e-09,0.0
effective_cnt,36,0.0,g,1.569168195793499e-09,1.62450479271247e-09,0.0
effective_cnt,36,0.0,g,1.62450479271247e-09,1.6817928305074292e-09,0.0
effective_cnt,36,0.0,g,1.6817928305074292e-09,1.74110112659225e-09,0.0
effective_cnt,36,0.0,g,1.74110112659225e-09,1.8025009252216637e-09,0.0
effective_cnt,36,0.0,g,1.8025009252216637e-09,1.866065983073612e-09,0.0
effective_cnt,36,0.0,g,1.866065983073612e-09,1.93187265784969e-09,0.0
effective_cnt,36,0.0,g,1.93187265784969e-09,2e-09,0.0
effective_cnt,36,0.0,g,2e-09,2.070529847682757e-09,0.0
effective_cnt,36,0.0,g,2.070529847682757e-09,2.14354692507259e-09,0.0
effective_cnt,36,0.0,g,2.14354692507259e-09,2.219138944135687e-09,0.0
effective_cnt,36,0.0,g,2.219138944135687e-09,2.2973967099940687e-09,0.0
effective_cnt,36,0.0,g,2.2973967099940687e-09,2.3784142300054427e-09,0.0
effective_cnt,36,0.0,g,2.3784142300054427e-09,2.462288826689835e-09,0.0
effective_cnt,36,0.0,g,2.462288826689835e-09,2.549121254638529e-09,0.0
effective_cnt,36,0.0,g,2.549121254638529e-09,2.6390158215457845e-09,0.0
effective_cnt,36,0.0,g,2.6390158215457845e-09,2.7320805135087893e-09,0.0
effective_cnt,36,0.0,g,2.7320805135087893e-09,2.8284271247461906e-09,0.0
effective_cnt,36,0.0,g,2.8284271247461906e-09,2.9281713918912538e-09,0.0
effective_cnt,36,0.0,g,2.9281713918912538e-09,3.031433133020802e-09,0.0
effective_cnt,36,0.0,g,3.031433133020802e-09,3.1383363915869985e-09,0.0
effective_cnt,36,0.0,g,3.1383363915869985e-09,3.2490095854249403e-09,0.0
effective_cnt,36,0.0,g,3.2490095854249403e-09,3.363585661014859e-09,0.0
effective_cnt,36,0.0,g,3.363585661014859e-09,3.4822022531845003e-09,0.0
effective_cnt,36,0.0,g,3.4822022531845003e-09,3.605001850443328e-09,0.0
effective_cnt,36,0.0,g,3.605001850443328e-09,3.732131966147225e-09,0.0
effective_cnt,36,0.0,g,3.732131966147225e-09,3.86374531569938e-09,0.0
effective_cnt,36,0.0,g,3.86374531569938e-09,4.000000000000001e-09,0.0
effective_cnt,36,0.0,g,4.000000000000001e-09,4.141059695365514e-09,0.0
effective_cnt,36,0.0,g,4.141059695365514e-09,4.287093850145181e-09,0.0
effective_cnt,36,0.0,g,4.287093850145181e-09,4.438277888271374e-09,0.0
effective_cnt,36,0.0,g,4.438277888271374e-09,4.594793419988137e-09,0.0
effective_cnt,36,0.0,g,4.594793419988137e-09,4.7568284600108855e-09,0.0
effective_cnt,36,0.0,g,4.7568284600108855e-09,4.924577653379671e-09,0.0
effective_cnt,36,0.0,g,4.924577653379671e-09,5.098242509277059e-09,0.0
effective_cnt,36,0.0,g,5.098242509277059e-09,5.27803164309157e-09,0.0
effective_cnt,36,0.0,g,5.27803164309157e-09,5.464161027017579e-09,0.0
effective_cnt,36,0.0,g,5.464161027017579e-09,5.656854249492382e-09,0.0
effective_cnt,36,0.0,g,5.656854249492382e-09,5.856342783782508e-09,0.0
effective_cnt,36,0.0,g,5.856342783782508e-09,6.0628662660416044e-09,0.0
effective_cnt,36,0.0,g,6.0628662660416044e-09,6.276672783173998e-09,0.0
effective_cnt,36,0.0,g,6.276672783173998e-09,6.4980191708498814e-09,0.0
effective_cnt,36,0.0,g,6.4980191708498814e-09,6.7271713220297186e-09,0.0
effective_cnt,36,0.0,g,6.7271713220297186e-09,6.9644045063690015e-09,0.0
effective_cnt,36,0.0,g,6.9644045063690015e-09,7.210003700886657e-09,0.0
effective_cnt,36,0.0,g,7.210003700886657e-09,7.46426393229445e-09,0.0
effective_cnt,36,0.0,g,7.46426393229445e-09,7.727490631398761e-09,0.0
effective_cnt,36,0.0,g,7.727490631398761e-09,8.000000000000004e-09,0.0
effective_cnt,36,0.0,g,8.000000000000004e-09,8.28211939073103e-09,0.0
effective_cnt,36,0.0,g,8.28211939073103e-09,8.574187700290363e-09,0.0
effective_cnt,36,0.0,g,8.574187700290363e-09,8.876555776542749e-09,0.0
effective_cnt,36,0.0,g,8.876555776542749e-09,9.189586839976276e-09,0.0
effective_cnt,36,0.0,g,9.189586839976276e-09,9.513656920021773e-09,0.0
effective_cnt,36,0.0,g,9.513656920021773e-09,9.849155306759342e-09,0.0
effective_cnt,36,0.0,g,9.849155306759342e-09,1.0196485018554098e-08,0.0
effective_cnt,36,0.0,g,1.0196485018554098e-08,1.0556063286183163e-08,0.0
effective_cnt,36,0.0,g,1.0556063286183163e-08,1.092832205403516e-08,0.0
effective_cnt,36,0.0,g,1.092832205403516e-08,1.1313708498984766e-08,0.0
effective_cnt,36,0.0,g,1.1313708498984766e-08,1.1712685567565018e-08,0.0
effective_cnt,36,0.0,g,1.1712685567565018e-08,1.2125732532083186e-08,0.0
effective_cnt,36,0.0,g,1.2125732532083186e-08,1.2553345566348024e-08,0.0
effective_cnt,36,0.0,g,1.2553345566348024e-08,1.2996038341699765e-08,0.0
effective_cnt,36,0.0,g,1.2996038341699765e-08,1.3454342644059439e-08,0.0
effective_cnt,36,0.0,g,1.3454342644059439e-08,1.3928809012738005e-08,0.0
effective_cnt,36,0.0,g,1.3928809012738005e-08,1.4420007401773285e-08,0.0
effective_cnt,36,0.0,g,1.4420007401773285e-08,1.492852786458893e-08,0.0
effective_cnt,36,0.0,g,1.492852786458893e-08,1.5454981262797523e-08,0.0
effective_cnt,36,0.0,g,1.5454981262797523e-08,1.6000000000000008e-08,0.0
effective_cnt,36,0.0,g,1.6000000000000008e-08,1.6564238781462064e-08,0.0
effective_cnt,36,0.0,g,1.6564238781462064e-08,1.7148375400580694e-08,0.0
effective_cnt,36,0.0,g,1.7148375400580694e-08,1.7753111553085538e-08,0.0
effective_cnt,36,0.0,g,1.7753111553085538e-08,1.8379173679952556e-08,0.0
effective_cnt,36,0.0,g,1.8379173679952556e-08,1.902731384004355e-08,0.0
effective_cnt,36,0.0,g,1.902731384004355e-08,1.9698310613518687e-08,0.0
effective_cnt,36,0.0,g,1.9698310613518687e-08,2.03929700371082e-08,0.0
effective_cnt,36,0.0,g,2.03929700371082e-08,2.111212657236633e-08,0.0
effective_cnt,36,0.0,g,2.111212657236633e-08,2.1856644108070324e-08,0.0
effective_cnt,36,0.0,g,2.1856644108070324e-08,2.2627416997969535e-08,0.0
effective_cnt,36,0.0,g,2.2627416997969535e-08,2.342537113513004e-08,0.0
effective_cnt,36,0.0,g,2.342537113513004e-08,2.4251465064166375e-08,0.0
effective_cnt,36,0.0,g,2.4251465064166375e-08,2.510669113269605e-08,0.0
effective_cnt,36,0.0,g,2.510669113269605e-08,2.5992076683399532e-08,0.0
effective_cnt,36,0.0,g,2.5992076683399532e-08,2.6908685288118884e-08,0.0
effective_cnt,36,0.0,g,2.6908685288118884e-08,2.7857618025476012e-08,0.0
effective_cnt,36,0.0,g,2.7857618025476012e-08,2.8840014803546574e-08,0.0
effective_cnt,36,0.0,g,2.8840014803546574e-08,2.985705572917787e-08,0.0
effective_cnt,36,0.0,g,2.985705572917787e-08,3.090996252559505e-08,0.0
effective_cnt,36,0.0,g,3.090996252559505e-08,3.200000000000002e-08,0.0
effective_cnt,36,0.0,g,3.200000000000002e-08,3.312847756292413e-08,0.0
effective_cnt,36,0.0,g,3.312847756292413e-08,3.4296750801161394e-08,0.0
effective_cnt,36,0.0,g,3.4296750801161394e-08,3.550622310617108e-08,0.0
effective_cnt,36,0.0,g,3.550622310617108e-08,3.675834735990512e-08,0.0
effective_cnt,36,0.0,g,3.675834735990512e-08,3.8054627680087104e-08,0.0
effective_cnt,36,0.0,g,3.8054627680087104e-08,3.939662122703738e-08,0.0
effective_cnt,36,0.0,g,3.939662122703738e-08,4.0785940074216404e-08,0.0
effective_cnt,36,0.0,g,4.0785940074216404e-08,4.2224253144732665e-08,0.0
effective_cnt,36,0.0,g,4.2224253144732665e-08,4.3713288216140654e-08,0.0
effective_cnt,36,0.0,g,4.3713288216140654e-08,4.5254833995939076e-08,0.0
effective_cnt,36,0.0,g,4.5254833995939076e-08,4.685074227026009e-08,0.0
effective_cnt,36,0.0,g,4.685074227026009e-08,4.8502930128332756e-08,0.0
effective_cnt,36,0.0,g,4.8502930128332756e-08,5.021338226539211e-08,0.0
effective_cnt,36,0.0,g,5.021338226539211e-08,5.198415336679907e-08,0.0
effective_cnt,36,0.0,g,5.198415336679907e-08,5.3817370576237775e-08,0.0
effective_cnt,36,0.0,g,5.3817370576237775e-08,5.571523605095203e-08,0.0
effective_cnt,36,0.0,g,5.571523605095203e-08,5.768002960709316e-08,0.0
effective_cnt,36,0.0,g,5.768002960709316e-08,5.971411145835575e-08,0.0
effective_cnt,36,0.0,g,5.971411145835575e-08,6.181992505119012e-08,0.0
effective_cnt,36,0.0,g,6.181992505119012e-08,6.400000000000006e-08,0.0
effective_cnt,36,0.0,g,6.400000000000006e-08,6.625695512584827e-08,0.0
effective_cnt,36,0.0,g,6.625695512584827e-08,6.859350160232279e-08,0.0
effective_cnt,36,0.0,g,6.859350160232279e-08,7.101244621234216e-08,0.0
effective_cnt,36,0.0,g,7.101244621234216e-08,7.351669471981024e-08,0.0
effective_cnt,36,0.0,g,7.351669471981024e-08,7.610925536017421e-08,0.0
effective_cnt,36,0.0,g,7.610925536017421e-08,7.879324245407478e-08,0.0
effective_cnt,36,0.0,g,7.879324245407478e-08,8.157188014843281e-08,0.0
effective_cnt,36,0.0,g,8.157188014843281e-08,8.444850628946534e-08,0.0
effective_cnt,36,0.0,g,8.444850628946534e-08,8.742657643228132e-08,0.0
effective_cnt,36,0.0,g,8.742657643228132e-08,9.050966799187817e-08,0.0
effective_cnt,36,0.0,g,9.050966799187817e-08,9.370148454052019e-08,0.0
effective_cnt,36,0.0,g,9.370148454052019e-08,9.700586025666553e-08,0.0
effective_cnt,36,0.0,g,9.700586025666553e-08,1.0042676453078402e-07,0.0
effective_cnt,36,0.0,g,1.0042676453078402e-07,1.0396830673359816e-07,0.0
effective_cnt,36,0.0,g,1.0396830673359816e-07,1.0763474115247556e-07,0.0
effective_cnt,36,0.0,g,1.0763474115247556e-07,1.1143047210190408e-07,0.0
effective_cnt,36,0.0,g,1.1143047210190408e-07,1.1536005921418633e-07,0.0
effective_cnt,36,0.0,g,1.1536005921418633e-07,1.1942822291671127e-07,0.0
effective_cnt,36,0.0,g,1.1942822291671127e-07,1.2363985010238024e-07,0.0
effective_cnt,36,0.0,g,1.2363985010238024e-07,1.28e-07,0.0
effective_cnt,36,0.5,g,1e-09,1.0352649238413784e-09,4.0568801100378974e+33
effective_cnt,36,0.5,g,1.0352649238413784e-09,1.071773462536295e-09,2.9142284809605825e+33
effective_cnt,36,0.5,g,1.071773462536295e-09,1.1095694720678432e-09,2.3429811461430145e+33
effective_cnt,36,0.5,g,1.1095694720678432e-09,1.1486983549970341e-09,1.989795029211924e+33
effective_cnt,36,0.5,g,1.1486983549970341e-09,1.1892071150027212e-09,1.7485659577117854e+33
effective_cnt,36,0.5,g,1.1892071150027212e-09,1.2311444133449173e-09,1.5736092252116493e+33
effective_cnt,36,0.5,g,1.2311444133449173e-09,1.2745606273192643e-09,1.4423127534748425e+33
effective_cnt,36,0.5,g,1.2745606273192643e-09,1.3195079107728923e-09,1.3458165885883926e+33
effective_cnt,36,0.5,g,1.3195079107728923e-09,1.3660402567543944e-09,1.293164697234911e+33
effective_cnt,36,0.5,g,1.3660402567543944e-09,1.4142135623730951e-09,1.3262674503920217e+33
effective_cnt,36,0.5,g,1.4142135623730951e-09,1.4640856959456267e-09,1.530219369814807e+33
effective_cnt,36,0.5,g,1.4640856959456267e-09,1.5157165665104007e-09,2.000211779482725e+33
effective_cnt,36,0.5,g,1.5157165665104007e-09,1.569168195793499e-09,2.7407868964290236e+33
effective_cnt,36,0.5,g,1.569168195793499e-09,1.62450479271247e-09,3.5619067082476556e+33
effective_cnt,36,0.5,g,1.62450479271247e-09,1.6817928305074292e-09,4.1107023856520064e+33
effective_cnt,36,0.5,g,1.6817928305074292e-09,1.74110112659225e-09,4.083341321602776e+33
effective_cnt,36,0.5,g,1.74110112659225e-09,1.8025009252216637e-09,3.449413653724989e+33
effective_cnt,36,0.5,g,1.8025009252216637e-09,1.866065983073612e-09,2.469938871029017e+33
effective_cnt,36,0.5,g,1.866065983073612e-09,1.93187265784969e-09,1.499899226292833e+33
effective_cnt,36,0.5,g,1.93187265784969e-09,2e-09,7.740567425256198e+32
effective_cnt,36,0.5,g,2e-09,2.070529847682757e-09,3.403835152017294e+32
effective_cnt,36,0.5,g,2.070529847682757e-09,2.14354692507259e-09,1.2789668499817025e+32
effective_cnt,36,0.5,g,2.14354692507259e-09,2.219138944135687e-09,4.117459618803779e+31
effective_cnt,36,0.5,g,2.219138944135687e-09,2.2973967099940687e-09,1.1386739517055886e+31
effective_cnt,36,0.5,g,2.2973967099940687e-09,2.3784142300054427e-09,2.7115105401331093e+30
effective_cnt,36,0.5,g,2.3784142300054427e-09,2.462288826689835e-09,5.572161904553015e+29
effective_cnt,36,0.5,g,2.462288826689835e-09,2.549121254638529e-09,9.901767576381508e+28
effective_cnt,36,0.5,g,2.549121254638529e-09,2.6390158215457845e-09,1.5243151434206076e+28
effective_cnt,36,0.5,g,2.6390158215457845e-09,2.7320805135087893e-09,2.0362479321855504e+27
effective_cnt,36,0.5,g,2.7320805135087893e-09,2.8284271247461906e-09,2.363903580579515e+26
effective_cnt,36,0.5,g,2.8284271247461906e-09,2.9281713918912538e-09,2.3881082259747333e+25
effective_cnt,36,0.5,g,2.9281713918912538e-09,3.031433133020802e-09,2.1019464458015015e+24
effective_cnt,36,0.5,g,3.031433133020802e-09,3.1383363915869985e-09,1.613580381081877e+23
effective_cnt,36,0.5,g,3.1383363915869985e-09,3.2490095854249403e-09,1.081337825832639e+22
effective_cnt,36,0.5,g,3.2490095854249403e-09,3.363585661014859e-09,6.331106676057135e+20
effective_cnt,36,0.5,g,3.363585661014859e-09,3.4822022531845003e-09,3.2406945737587122e+19
effective_cnt,36,0.5,g,3.4822022531845003e-09,3.605001850443328e-09,1.4510368262238746e+18
effective_cnt,36,0.5,g,3.605001850443328e-09,3.732131966147225e-09,5.6858101126502e+16
effective_cnt,36,0.5,g,3.732131966147225e-09,3.86374531569938e-09,1950394769270950.8
effective_cnt,36,0.5,g,3.86374531569938e-09,4.000000000000001e-09,58581841602917.39
effective_cnt,36,0.5,g,4.000000000000001e-09,4.141059695365514e-09,1540846408606.5295
effective_cnt,36,0.5,g,4.141059695365514e-09,4.287093850145181e-09,35490169862.60297
effective_cnt,36,0.5,g,4.287093850145181e-09,4.438277888271374e-09,715741154.6901095
effective_cnt,36,0.5,g,4.438277888271374e-09,4.594793419988137e-09,12635684.774914226
effective_cnt,36,0.5,g,4.594793419988137e-09,4.7568284600108855e-09,195199.73693937884
effective_cnt,36,0.5,g,4.7568284600108855e-09,4.924577653379671e-09,2637.453089954898
effective_cnt,36,0.5,g,4.924577653379671e-09,5.098242509277059e-09,31.149014574345646
effective_cnt,36,0.5,g,5.098242509277059e-09,5.27803164309157e-09,0.32131028433118203
effective_cnt,36,0.5,g,5.27803164309157e-09,5.464161027017579e-09,0.0028921802493296137
effective_cnt,36,0.5,g,5.464161027017579e-09,5.656854249492382e-09,2.26920300795034e-05
effective_cnt,36,0.5,g,5.656854249492382e-09,5.856342783782508e-09,1.5499424953001387e-07
effective_cnt,36,0.5,g,5.856342783782508e-09,6.0628662660416044e-09,9.202600549520022e-10
effective_cnt,36,0.5,g,6.0628662660416044e-09,6.276672783173998e-09,4.741523131064966e-12
effective_cnt,36,0.5,g,6.276672783173998e-09,6.4980191708498814e-09,2.1158519788247332e-14
effective_cnt,36,0.5,g,6.4980191708498814e-09,6.7271713220297186e-09,8.158926247590998e-17
effective_cnt,36,0.5,g,6.7271713220297186e-09,6.9644045063690015e-09,2.711652766372436e-19
effective_cnt,36,0.5,g,6.9644045063690015e-09,7.210003700886657e-09,7.744435839974625e-22
effective_cnt,36,0.5,g,7.210003700886657e-09,7.46426393229445e-09,1.894081403790589e-24
effective_cnt,36,0.5,g,7.46426393229445e-09,7.727490631398761e-09,3.951086399647595e-27
effective_cnt,36,0.5,g,7.727490631398761e-09,8.000000000000004e-09,6.996887736964727e-30
effective_cnt,36,0.5,g,8.000000000000004e-09,8.28211939073103e-09,1.0460735256216802e-32
effective_cnt,36,0.5,g,8.28211939073103e-09,8.574187700290363e-09,1.311689844579805e-35
effective_cnt,36,0.5,g,8.574187700290363e-09,8.876555776542749e-09,1.368580824806677e-38
effective_cnt,36,0.5,g,8.876555776542749e-09,9.189586839976276e-09,1.1767172437519425e-41
effective_cnt,36,0.5,g,9.189586839976276e-09,9.513656920021773e-09,8.237439845289436e-45
effective_cnt,36,0.5,g,9.513656920021773e-09,9.849155306759342e-09,4.623141274094026e-48
effective_cnt,36,0.5,g,9.849155306759342e-09,1.0196485018554098e-08,2.038414910927979e-51
effective_cnt,36,0.5,g,1.0196485018554098e-08,1.0556063286183163e-08,6.866884958396246e-55
effective_cnt,36,0.5,g,1.0556063286183163e-08,1.092832205403516e-08,1.697231214937007e-58
effective_cnt,36,0.5,g,1.092832205403516e-08,1.1313708498984766e-08,2.8862518320627655e-62
effective_cnt,36,0.5,g,1.1313708498984766e-08,1.1712685567565018e-08,3.002681824029193e-66
effective_cnt,36,0.5,g,1.1712685567565018e-08,1.2125732532083186e-08,1.4336593703933427e-70
effective_cnt,36,0.5,g,1.2125732532083186e-08,1.2553345566348024e-08,0.0
effective_cnt,36,0.5,g,1.2553345566348024e-08,1.2996038341699765e-08,0.0
effective_cnt,36,0.5,g,1.2996038341699765e-08,1.3454342644059439e-08,0.0
effective_cnt,36,0.5,g,1.3454342644059439e-08,1.3928809012738005e-08,0.0
effective_cnt,36,0.5,g,1.3928809012738005e-08,1.4420007401773285e-08,0.0
effective_cnt,36,0.5,g,1.4420007401773285e-08,1.492852786458893e-08,0.0
effective_cnt,36,0.5,g,1.492852786458893e-08,1.5454981262797523e-08,0.0
effective_cnt,36,0.5,g,1.5454981262797523e-08,1.6000000000000008e-08,0.0
effective_cnt,36,0.5,g,1.6000000000000008e-08,1.6564238781462064e-08,0.0
effective_cnt,36,0.5,g,1.6564238781462064e-08,1.7148375400580694e-08,0.0
effective_cnt,36,0.5,g,1.7148375400580694e-08,1.7753111553085538e-08,0.0
effective_cnt,36,0.5,g,1.7753111553085538e-08,1.8379173679952556e-08,0.0
effective_cnt,36,0.5,g,1.8379173679952556e-08,1.902731384004355e-08,0.0
effective_cnt,36,0.5,g,1.902731384004355e-08,1.9698310613518687e-08,0.0
effective_cnt,36,0.5,g,1.9698310613518687e-08,2.03929700371082e-08,0.0
effective_cnt,36,0.5,g,2.03929700371082e-08,2.111212657236633e-08,0.0
effective_cnt,36,0.5,g,2.111212657236633e-08,2.1856644108070324e-08,0.0
effective_cnt,36,0.5,g,2.1856644108070324e-08,2.2627416997969535e-08,0.0
effective_cnt,36,0.5,g,2.2627416997969535e-08,2.342537113513004e-08,0.0
effective_cnt,36,0.5,g,2.342537113513004e-08,2.4251465064166375e-08,0.0
effective_cnt,36,0.5,g,2.4251465064166375e-08,2.510669113269605e-08,0.0
effective_cnt,36,0.5,g,2.510669113269605e-08,2.5992076683399532e-08,0.0
effective_cnt,36,0.5,g,2.5992076683399532e-08,2.6908685288118884e-08,0.0
effective_cnt,36,0.5,g,2.6908685288118884e-08,2.7857618025476012e-08,0.0
effective_cnt,36,0.5,g,2.7857618025476012e-08,2.8840014803546574e-08,0.0
effective_cnt,36,0.5,g,2.8840014803546574e-08,2.985705572917787e-08,0.0
effective_cnt,36,0.5,g,2.985705572917787e-08,3.090996252559505e-08,0.0
effective_cnt,36,0.5,g,3.090996252559505e-08,3.200000000000002e-08,0.0
effective_cnt,36,0.5,g,3.200000000000002e-08,3.312847756292413e-08,0.0
effective_cnt,36,0.5,g,3.312847756292413e-08,3.4296750801161394e-08,0.0
effective_cnt,36,0.5,g,3.4296750801161394e-08,3.550622310617108e-08,0.0
effective_cnt,36,0.5,g,3.550622310617108e-08,3.675834735990512e-08,0.0
effective_cnt,36,0.5,g,3.675834735990512e-08,3.8054627680087104e-08,0.0
effective_cnt,36,0.5,g,3.8054627680087104e-08,3.939662122703738e-08,0.0
effective_cnt,36,0.5,g,3.939662122703738e-08,4.0785940074216404e-08,0.0
effective_cnt,36,0.5,g,4.0785940074216404e-08,4.2224253144732665e-08,0.0
effective_cnt,36,0.5,g,4.2224253144732665e-08,4.3713288216140654e-08,0.0
effective_cnt,36,0.5,g,4.3713288216140654e-08,4.5254833995939076e-08,0.0
effective_cnt,36,0.5,g,4.5254833995939076e-08,4.685074227026009e-08,0.0
effective_cnt,36,0.5,g,4.685074227026009e-08,4.8502930128332756e-08,0.0
effective_cnt,36,0.5,g,4.8502930128332756e-08,5.021338226539211e-08,0.0
effective_cnt,36,0.5,g,5.021338226539211e-08,5.198415336679907e-08,0.0
effective_cnt,36,0.5,g,5.198415336679907e-08,5.3817370576237775e-08,0.0
effective_cnt,36,0.5,g,5.3817370576237775e-08,5.571523605095203e-08,0.0
effective_cnt,36,0.5,g,5.571523605095203e-08,5.768002960709316e-08,0.0
effective_cnt,36,0.5,g,5.768002960709316e-08,5.971411145835575e-08,0.0
effective_cnt,36,0.5,g,5.971411145835575e-08,6.181992505119012e-08,0.0
effective_cnt,36,0.5,g,6.181992505119012e-08,6.400000000000006e-08,0.0
effective_cnt,36,0.5,g,6.400000000000006e-08,6.625695512584827e-08,0.0
effective_cnt,36,0.5,g,6.625695512584827e-08,6.859350160232279e-08,0.0
effective_cnt,36,0.5,g,6.859350160232279e-08,7.101244621234216e-08,0.0
effective_cnt,36,0.5,g,7.101244621234216e-08,7.351669471981024e-08,0.0
effective_cnt,36,0.5,g,7.351669471981024e-08,7.610925536017421e-08,0.0
effective_cnt,36,0.5,g,7.610925536017421e-08,7.879324245407478e-08,0.0
effective_cnt,36,0.5,g,7.879324245407478e-08,8.157188014843281e-08,0.0
effective_cnt,36,0.5,g,8.157188014843281e-08,8.444850628946534e-08,0.0
effective_cnt,36,0.5,g,8.444850628946534e-08,8.742657643228132e-08,0.0
effective_cnt,36,0.5,g,8.742657643228132e-08,9.050966799187817e-08,0.0
effective_cnt,36,0.5,g,9.050966799187817e-08,9.370148454052019e-08,0.0
effective_cnt,36,0.5,g,9.370148454052019e-08,9.700586025666553e-08,0.0
effective_cnt,36,0.5,g,9.700586025666553e-08,1.0042676453078402e-07,0.0
effective_cnt,36,0.5,g,1.0042676453078402e-07,1.0396830673359816e-07,0.0
effective_cnt,36,0.5,g,1.0396830673359816e-07,1.0763474115247556e-07,0.0
effective_cnt,36,0.5,g,1.0763474115247556e-07,1.1143047210190408e-07,0.0
effective_cnt,36,0.5,g,1.1143047210190408e-07,1.1536005921418633e-07,0.0
effective_cnt,36,0.5,g,1.1536005921418633e-07,1.1942822291671127e-07,0.0
effective_cnt,36,0.5,g,1.1942822291671127e-07,1.2363985010238024e-07,0.0
effective_cnt,36,0.5,g,1.2363985010238024e-07,1.28e-07,0.0
effective_cnt,36,1.0,g,1e-09,1.0352649238413784e-09,1.8879288754028034e+33
effective_cnt,36,1.0,g,1.0352649238413784e-09,1.071773462536295e-09,1.7761054644605285e+33
effective_cnt,36,1.0,g,1.071773462536295e-09,1.1095694720678432e-09,1.8801968853358238e+33
effective_cnt,36,1.0,g,1.1095694720678432e-09,1.1486983549970341e-09,1.8830192472888522e+33
effective_cnt,36,1.0,g,1.1486983549970341e-09,1.1892071150027212e-09,1.6029398877130855e+33
effective_cnt,36,1.0,g,1.1892071150027212e-09,1.2311444133449173e-09,1.175256461905914e+33
effective_cnt,36,1.0,g,1.2311444133449173e-09,1.2745606273192643e-09,1.1378228288862979e+33
effective_cnt,36,1.0,g,1.2745606273192643e-09,1.3195079107728923e-09,1.1131832855957144e+33
effective_cnt,36,1.0,g,1.3195079107728923e-09,1.3660402567543944e-09,1.1125589272176485e+33
effective_cnt,36,1.0,g,1.3660402567543944e-09,1.4142135623730951e-09,1.1616952686963371e+33
effective_cnt,36,1.0,g,1.4142135623730951e-09,1.4640856959456267e-09,1.320579940146586e+33
effective_cnt,36,1.0,g,1.4640856959456267e-09,1.5157165665104007e-09,1.878583884380919e+33
effective_cnt,36,1.0,g,1.5157165665104007e-09,1.569168195793499e-09,2.6085761006773563e+33
effective_cnt,36,1.0,g,1.569168195793499e-09,1.62450479271247e-09,2.8405725427642066e+33
effective_cnt,36,1.0,g,1.62450479271247e-09,1.6817928305074292e-09,3.4508235769776806e+33
effective_cnt,36,1.0,g,1.6817928305074292e-09,1.74110112659225e-09,3.790975589020884e+33
effective_cnt,36,1.0,g,1.74110112659225e-09,1.8025009252216637e-09,3.5937417024268716e+33
effective_cnt,36,1.0,g,1.8025009252216637e-09,1.866065983073612e-09,2.979947685540097e+33
effective_cnt,36,1.0,g,1.866065983073612e-09,1.93187265784969e-09,2.1452489463868042e+33
effective_cnt,36,1.0,g,1.93187265784969e-09,2e-09,1.3379773825596098e+33
effective_cnt,36,1.0,g,2e-09,2.070529847682757e-09,7.23111784626281e+32
effective_cnt,36,1.0,g,2.070529847682757e-09,2.14354692507259e-09,3.402581658317478e+32
effective_cnt,36,1.0,g,2.14354692507259e-09,2.219138944135687e-09,1.3833588829720032e+32
effective_cnt,36,1.0,g,2.219138944135687e-09,2.2973967099940687e-09,4.893669724410394e+31
effective_cnt,36,1.0,g,2.2973967099940687e-09,2.3784142300054427e-09,1.5116410746313316e+31
effective_cnt,36,1.0,g,2.3784142300054427e-09,2.462288826689835e-09,4.0797890002522396e+30
effective_cnt,36,1.0,g,2.462288826689835e-09,2.549121254638529e-09,9.626327460420313e+29
effective_cnt,36,1.0,g,2.549121254638529e-09,2.6390158215457845e-09,1.987650040372666e+29
effective_cnt,36,1.0,g,2.6390158215457845e-09,2.7320805135087893e-09,3.5953654421733003e+28
effective_cnt,36,1.0,g,2.7320805135087893e-09,2.8284271247461906e-09,5.703227535447875e+27
effective_cnt,36,1.0,g,2.8284271247461906e-09,2.9281713918912538e-09,7.94130971266141e+26
effective_cnt,36,1.0,g,2.9281713918912538e-09,3.031433133020802e-09,9.715017561422062e+25
effective_cnt,36,1.0,g,3.031433133020802e-09,3.1383363915869985e-09,1.045030737518679e+25
effective_cnt,36,1.0,g,3.1383363915869985e-09,3.2490095854249403e-09,9.891708703621103e+23
effective_cnt,36,1.0,g,3.2490095854249403e-09,3.363585661014859e-09,8.244472596395802e+22
effective_cnt,36,1.0,g,3.363585661014859e-09,3.4822022531845003e-09,6.054342403139787e+21
effective_cnt,36,1.0,g,3.4822022531845003e-09,3.605001850443328e-09,3.919389370061745e+20
effective_cnt,36,1.0,g,3.605001850443328e-09,3.732131966147225e-09,2.2378154624604914e+19
effective_cnt,36,1.0,g,3.732131966147225e-09,3.86374531569938e-09,1.1273651148849601e+18
effective_cnt,36,1.0,g,3.86374531569938e-09,4.000000000000001e-09,5.012944029439133e+16
effective_cnt,36,1.0,g,4.000000000000001e-09,4.141059695365514e-09,1968051116552170.0
