path,file_type,size,tracked_status,modified_status,generated_or_source,last_modified_time,referenced_by_code,referenced_by_report,duplicate_group,current_scientific_relevance,recommended_action,reason,confidence
scripts/analyze_beta_seed_xBcrit_titration.py,.py,27396,untracked,??,source_or_workflow,2026-07-08T21:34:49,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_beta_staged_handoff_validation.py,.py,18904,untracked,??,source_or_workflow,2026-07-04T13:50:32,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_diagnostic_rsmd_T380.py,.py,14530,untracked,??,source_or_workflow,2026-07-09T02:53:58,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_diagnostic_rsmd_T380_evidence_and_refined.py,.py,38622,untracked,??,source_or_workflow,2026-07-09T13:17:52,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_gp_required_supply_informed_rsmd.py,.py,22422,untracked,??,source_or_workflow,2026-07-10T15:26:03,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_interface_supply_remediation.py,.py,11079,untracked,??,source_or_workflow,2026-07-10T20:57:08,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_pf_only_baseline_closure.py,.py,12432,untracked,??,source_or_workflow,2026-07-12T02:44:23,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_pf_only_storage_exact_acceptance.py,.py,12476,untracked,??,source_or_workflow,2026-07-12T03:49:01,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_pf_x_q_validation.py,.py,26899,untracked,??,source_or_workflow,2026-07-12T06:04:22,no,no,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_post_remediation_dt_refinement.py,.py,6881,untracked,??,source_or_workflow,2026-07-11T05:25:45,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_post_remediation_growth_validation.py,.py,33794,untracked,??,source_or_workflow,2026-07-11T05:19:57,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_profile_scale_calibration_with_elastic_energy.py,.py,26872,untracked,??,source_or_workflow,2026-07-06T12:06:15,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_profile_scale_elastic_on_retest.py,.py,13638,untracked,??,source_or_workflow,2026-07-06T12:35:44,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_required_supply_gp_capacity.py,.py,23099,untracked,??,source_or_workflow,2026-07-09T01:58:58,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_resolved_beta_growth_remediation.py,.py,7829,untracked,??,source_or_workflow,2026-07-10T17:16:47,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_resolved_handoff_inserted_seed_effective_radius.py,.py,24257,untracked,??,source_or_workflow,2026-07-06T13:12:16,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_rsmd_effective_relay_rate_escalation.py,.py,6208,untracked,??,source_or_workflow,2026-07-11T13:51:25,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_rsmd_equal_time_domain_low_overshoot.py,.py,41007,untracked,??,source_or_workflow,2026-07-12T01:30:36,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_rsmd_post_history_sync_validation.py,.py,24165,untracked,??,source_or_workflow,2026-07-11T17:52:17,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_rsmd_source_history_sync_validation.py,.py,8311,untracked,??,source_or_workflow,2026-07-11T15:30:05,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_rsmd_y_solver_attribution.py,.py,7176,untracked,??,source_or_workflow,2026-07-11T14:30:17,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_runtime_4grid_interface_width_dynamic_rerun.py,.py,25025,untracked,??,source_or_workflow,2026-07-06T14:30:08,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_runtime_4grid_xB03_farfield_matrix_growth.py,.py,26737,untracked,??,source_or_workflow,2026-07-06T15:50:07,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_scaled_resolved_seed_growth_and_overshoot.py,.py,25412,untracked,??,source_or_workflow,2026-07-06T02:12:43,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_scaled_seed_collapse_root_cause.py,.py,20937,untracked,??,source_or_workflow,2026-07-06T11:31:06,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_staged_handoff_profile_audit.py,.py,17695,untracked,??,source_or_workflow,2026-07-04T18:13:29,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_t400_xbcrit_high_range_refinement.py,.py,18647,untracked,??,source_or_workflow,2026-07-08T22:12:37,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/analyze_transport_mobility_consistency_smoke.py,.py,5301,untracked,??,source_or_workflow,2026-07-11T01:43:26,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/assemble_interface_supply_growth_evidence.py,.py,7170,untracked,??,source_or_workflow,2026-07-11T05:32:01,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/audit_gp_supply_scenario_no_growth.py,.py,50518,untracked,??,source_or_workflow,2026-07-10T16:33:37,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/audit_pf_projection_and_y_formula.py,.py,14569,untracked,??,source_or_workflow,2026-07-12T04:25:31,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/beta_staged_natural_handoff_run_phase1.sh,.sh,1494,untracked,??,source_or_workflow,2026-07-04T01:27:52,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/dry_run_gp_assisted_beta_event.py,.py,13882,untracked,??,source_or_workflow,2026-06-22T01:21:18,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/dry_run_gp_mass_budget_initialization.py,.py,3416,untracked,??,source_or_workflow,2026-06-22T01:19:07,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/finalize_pf_only_baseline_closure.py,.py,11944,untracked,??,source_or_workflow,2026-07-12T04:30:31,no,no,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/generate_beta_seed_xBcrit_two_radius_extension_audit.py,.py,33296,untracked,??,source_or_workflow,2026-07-08T21:27:46,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/generate_pf_baseline_provenance.py,.py,9000,untracked,??,source_or_workflow,2026-07-12T03:40:18,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/gp_assisted_locked_S_temperature_prediction_template.py,.py,3937,untracked,??,source_or_workflow,2026-06-22T01:20:55,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_beta_seed_xBcrit_titration_params.py,.py,6883,untracked,??,source_or_workflow,2026-07-08T19:35:16,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_diagnostic_rsmd_T380_params.py,.py,3101,untracked,??,source_or_workflow,2026-07-09T02:24:09,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_diagnostic_rsmd_T380_refined_params.py,.py,4947,untracked,??,source_or_workflow,2026-07-09T13:21:53,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_gp_required_supply_informed_rsmd.py,.py,10714,untracked,??,source_or_workflow,2026-07-10T02:20:29,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_pf_only_baseline_closure.py,.py,5507,untracked,??,source_or_workflow,2026-07-12T03:52:03,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_pf_only_storage_exact_acceptance.py,.py,3086,untracked,??,source_or_workflow,2026-07-12T03:31:58,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_pf_x_q_validation.py,.py,2161,untracked,??,source_or_workflow,2026-07-12T04:59:34,no,no,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_post_remediation_dt_refinement.py,.py,6099,untracked,??,source_or_workflow,2026-07-11T05:26:52,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_post_remediation_growth_validation_params.py,.py,6135,untracked,??,source_or_workflow,2026-07-11T01:24:41,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_growth_remediation_params.py,.py,4457,untracked,??,source_or_workflow,2026-07-10T16:42:01,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_dt_refinement_params.py,.py,3736,untracked,??,source_or_workflow,2026-07-10T18:16:51,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_params.py,.py,4403,untracked,??,source_or_workflow,2026-07-10T17:16:47,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_rate_limited_params.py,.py,4667,untracked,??,source_or_workflow,2026-07-10T17:31:33,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_smooth_shell_fine_rate_full_params.py,.py,3740,untracked,??,source_or_workflow,2026-07-10T20:09:19,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_smooth_shell_fine_rate_params.py,.py,3788,untracked,??,source_or_workflow,2026-07-10T19:52:24,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_smooth_shell_full_params.py,.py,3779,untracked,??,source_or_workflow,2026-07-10T19:02:24,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_resolved_beta_interface_supply_smooth_shell_params.py,.py,3809,untracked,??,source_or_workflow,2026-07-10T18:38:48,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_effective_relay_rate_escalation.py,.py,5480,untracked,??,source_or_workflow,2026-07-11T08:53:45,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_equal_time_domain_low_overshoot.py,.py,6187,untracked,??,source_or_workflow,2026-07-11T21:46:28,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_history_sync_extended.py,.py,4440,untracked,??,source_or_workflow,2026-07-11T15:43:35,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_post_history_sync_validation.py,.py,7975,untracked,??,source_or_workflow,2026-07-11T16:58:13,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_source_history_sync_t400.py,.py,3520,untracked,??,source_or_workflow,2026-07-11T15:16:50,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_rsmd_y_solver_attribution.py,.py,5594,untracked,??,source_or_workflow,2026-07-11T14:23:13,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_runtime_4grid_xB03_farfield_params.py,.py,5933,untracked,??,source_or_workflow,2026-07-06T14:48:17,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_t400_xbcrit_high_range_refinement_params.py,.py,7620,untracked,??,source_or_workflow,2026-07-08T21:48:57,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prepare_transport_mobility_consistency_smoke.py,.py,4306,untracked,??,source_or_workflow,2026-07-11T01:42:27,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/prioritize_y_solver_attribution_after_current_case.sh,.sh,1578,untracked,??,source_or_workflow,2026-07-11T14:28:32,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/propose_gp_S_calibration_and_prediction.py,.py,332,untracked,??,source_or_workflow,2026-06-22T00:38:50,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/recompute_natural_staged_transactions.py,.py,10331,untracked,??,source_or_workflow,2026-07-04T04:24:00,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_beta_seed_xBcrit_titration_workstation.sh,.sh,3186,untracked,??,source_or_workflow,2026-07-08T03:03:38,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_beta_seed_xBcrit_two_radius_extension_workstation.sh,.sh,3534,untracked,??,source_or_workflow,2026-07-08T19:29:40,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_beta_staged_handoff_phase23_workstation.sh,.sh,4005,untracked,??,source_or_workflow,2026-07-04T14:01:27,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_beta_staged_resolved_handoff_workstation.sh,.sh,4150,untracked,??,source_or_workflow,2026-07-04T15:34:56,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_diagnostic_rsmd_T380_refined_workstation.sh,.sh,4068,untracked,??,source_or_workflow,2026-07-09T03:14:55,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_diagnostic_rsmd_T380_workstation.sh,.sh,3201,untracked,??,source_or_workflow,2026-07-09T02:38:22,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_gp_required_supply_informed_rsmd_case_list_workstation.sh,.sh,4893,untracked,??,source_or_workflow,2026-07-10T12:36:21,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_gp_required_supply_informed_rsmd_workstation.sh,.sh,4418,untracked,??,source_or_workflow,2026-07-10T02:27:30,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_pf_only_baseline_workstation.py,.py,2868,untracked,??,source_or_workflow,2026-07-12T02:07:39,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_pf_only_storage_exact_workstation.py,.py,2695,untracked,??,source_or_workflow,2026-07-12T02:27:34,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_pf_x_sensitivity_workstation.py,.py,929,untracked,??,source_or_workflow,2026-07-12T04:59:34,no,no,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_post_remediation_dt_refinement_workstation.sh,.sh,1830,untracked,??,source_or_workflow,2026-07-11T05:23:36,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_post_remediation_growth_validation_workstation.sh,.sh,2436,untracked,??,source_or_workflow,2026-07-10T21:16:17,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_profile_scale_elastic_on_workstation.sh,.sh,2883,untracked,??,source_or_workflow,2026-07-06T12:08:11,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_resolved_beta_growth_remediation_workstation.sh,.sh,2754,untracked,??,source_or_workflow,2026-07-10T17:48:13,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_rsmd_effective_relay_rate_escalation_workstation.sh,.sh,1765,untracked,??,source_or_workflow,2026-07-11T08:53:45,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_rsmd_equal_time_domain_workstation.py,.py,3543,untracked,??,source_or_workflow,2026-07-11T21:13:53,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_rsmd_post_history_sync_validation_workstation.py,.py,4201,untracked,??,source_or_workflow,2026-07-11T16:50:50,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_rsmd_y_solver_attribution_workstation.sh,.sh,1710,untracked,??,source_or_workflow,2026-07-11T14:13:08,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_runtime_4grid_interface_width_dynamic_rerun_workstation.sh,.sh,4882,untracked,??,source_or_workflow,2026-07-06T14:14:46,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_runtime_4grid_xB03_farfield_matrix_growth_workstation.sh,.sh,5626,untracked,??,source_or_workflow,2026-07-06T14:49:31,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_scaled_resolved_seed_growth_and_overshoot_audit_workstation.sh,.sh,3082,untracked,??,source_or_workflow,2026-07-06T01:47:48,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_scaled_seed_collapse_root_cause_workstation.sh,.sh,3336,untracked,??,source_or_workflow,2026-07-06T11:07:45,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_staged_handoff_profile_audit_workstation.sh,.sh,3417,untracked,??,source_or_workflow,2026-07-04T17:25:40,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_t400_xbcrit_high_range_refinement_workstation.sh,.sh,3317,untracked,??,source_or_workflow,2026-07-08T21:51:07,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/run_transport_mobility_consistency_smoke_workstation.sh,.sh,2183,untracked,??,source_or_workflow,2026-07-11T04:04:16,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/smoke_test_unit_conversion.sh,.sh,5827,tracked,,source_or_workflow,2026-05-27T20:28:14,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/test_pf_storage_exact_formula.py,.py,3981,untracked,??,source_or_workflow,2026-07-12T03:39:05,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/test_pf_x_q_operators.py,.py,4794,untracked,??,source_or_workflow,2026-07-12T05:01:17,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/verify_post_remediation_growth_validation.py,.py,4533,untracked,??,source_or_workflow,2026-07-11T01:35:32,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_and_run_beta_staged_handoff_workstation.sh,.sh,2044,untracked,??,source_or_workflow,2026-07-04T14:04:35,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_and_run_beta_staged_resolved_handoff_workstation.sh,.sh,921,untracked,??,source_or_workflow,2026-07-04T15:34:56,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_and_run_staged_handoff_profile_audit_workstation.sh,.sh,914,untracked,??,source_or_workflow,2026-07-04T15:56:54,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_and_run_transport_mobility_smoke.sh,.sh,1969,untracked,??,source_or_workflow,2026-07-11T01:47:27,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_dt_refinement_then_relay_escalation.sh,.sh,1014,untracked,??,source_or_workflow,2026-07-11T08:53:45,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_post_remediation_then_dt_refinement.sh,.sh,1469,untracked,??,source_or_workflow,2026-07-11T05:32:21,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_post_remediation_transport_fixed_completion.sh,.sh,1428,untracked,??,source_or_workflow,2026-07-11T04:16:41,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_post_remediation_validation_completion.sh,.sh,1672,untracked,??,source_or_workflow,2026-07-11T01:35:41,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
scripts/watch_relay_escalation_then_y_solver_attribution.sh,.sh,1067,untracked,??,source_or_workflow,2026-07-11T14:23:13,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
selected_nucleus.json,.json,2376,untracked,??,source_or_workflow,2026-06-22T03:34:21,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
shape_library/README.md,.md,364,untracked,??,accepted_input_or_library,2026-06-22T16:58:43,no,yes,,core_runtime_input,KEEP,"parameter, seed, physical-data, or nucleus-library input",high
test_memory_ledger.cu,.cu,4300,tracked,,source_or_workflow,2026-03-20T15:48:45,no,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
thermo_utils.h,.h,21729,tracked, M,source_or_workflow,2026-06-24T12:49:16,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/dcR_T380_xB0p030_64953.err,.err,0,ignored,,generated,2026-06-27T22:05:20,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/dcR_T380_xB0p030_64953.out,.out,40184,ignored,,generated,2026-06-27T22:05:13,no,no,DUP0467:ffdb3f7a5167,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/dynamic_continue.params,.params,3327,ignored,,generated,2026-06-27T22:04:07,yes,yes,DUP0117:3b364fd744ce,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/metadata.json,.json,2466,ignored,,generated,2026-06-27T22:03:59,yes,yes,DUP0243:7ad2472da0e0,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/performance_summary.json,.json,688,ignored,,generated,2026-06-27T22:05:13,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/seed_summary.fixed.csv,.csv,2386,ignored,,generated,2026-06-28T00:01:50,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/seed_summary.fixed.json,.json,2782,ignored,,generated,2026-06-28T00:01:50,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/source_selection_report.md,.md,356,ignored,,generated,2026-06-27T22:04:13,no,yes,DUP0322:a9ff7583ab85,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/summary.txt,.txt,4647,ignored,,generated,2026-06-27T22:04:21,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/summary.txt.before_nm_patch,.before_nm_patch,3841,ignored,,generated,2026-06-27T22:04:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/cluster_case/vf_precip_vs_time_T380_xB0p030_no_strain.csv,.csv,9180,ignored,,generated,2026-06-27T22:05:12,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/generated/seed_summary.csv,.csv,2054,ignored,,generated,2026-06-27T22:06:10,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/generated/seed_summary.json,.json,2406,ignored,,generated,2026-06-27T22:06:10,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/generated_fixed/seed_summary.csv,.csv,2432,ignored,,generated,2026-06-28T00:02:57,no,no,DUP0186:5d434b55ddc7,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/T380_completed_dc_single_case/generated_fixed/seed_summary.json,.json,2828,ignored,,generated,2026-06-28T00:02:57,yes,yes,DUP0397:da973ff6d6cc,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/beta_handoff_light.tgz,.tgz,1769472,ignored,,generated,2026-07-03T20:54:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/case_dirs.txt,.txt,764,ignored,,generated,2026-07-03T20:49:32,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/beta_attempt_capacity_diagnostics.csv,.csv,492,ignored,,generated,2026-07-03T20:22:14,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/beta_event_transactions.csv,.csv,645,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0451:f92a3bab65d7,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/beta_handoff_decisions.csv,.csv,394,ignored,,generated,2026-07-03T20:22:14,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
